	ADAMTS12	ADAMTS2	ADAMTS3	ADAMTS7	AEBP1	ANXA2	ATP7A	BMP1	COL10A1	COL11A1	COL11A2	COL13A1	COL14A1	COL15A1	COL16A1	COL17A1	COL18A1	COL19A1	COL1A1	COL1A2	COL2A1	COL3A1	COL4A1	COL4A2	COL4A3	COL4A4	COL4A5	COL4A6	COL5A1	COL5A2	COL5A3	COL6A1	COL6A2	COL6A3	COL7A1	COL8A1	COL8A2	COL9A1	COL9A2	COL9A3	COLGALT1	COLGALT2	COMP	CRTAP	CYP1B1	DDR2	DPT	EFEMP2	EMILIN1	EXT1	FKBP10	FMOD	FOXC1	FOXC2	GREM1	ITGA1	ITGA10	ITGA2	ITGA2B	ITGA3	ITGA4	ITGA5	ITGA6	ITGA7	ITGA8	ITGA9	ITGAE	ITGAL	ITGAM	ITGAV	ITGAX	ITGB1	ITGB2	ITGB3	ITGB4	ITGB5	ITGB7	ITGB8	ITGBL1	LAMA1	LAMA2	LAMA3	LAMA4	LAMA5	LAMB1	LAMB2	LAMB3	LAMB4	LAMC1	LAMC2	LAMC3	LOX	LOXL1	LOXL2	LUM	MMP1	MMP10	MMP11	MMP12	MMP13	MMP14	MMP15	MMP16	MMP17	MMP19	MMP2	MMP20	MMP24	MMP25	MMP26	MMP27	MMP28	MMP3	MMP7	MMP8	MMP9	NF1	P4HA1	PLOD3	POSTN	PXDN	RB1	SERPINF2	SERPINH1	SPARCL1	SPP1	TGFB2	TGFBR1	THBS1	THBS2	THBS3	THBS4	TLL1	TLL2	TNC	TNN	TNR	TNXB	VIPAS39	VPS33B
LAMA1	0.678667979761209	0.923152428546883	0.85765964082521	0.505922361448699	0.918754697528123	-0.228234142744273	0.843664230063615	0.0122372924717661	0.857446540009716	0.845240317243538	-0.416626147694594	0.800797323701759	0.823912637904548	0.944334605623127	-0.0876605226536337	0.674898447170903	0.505324833293181	0.822369323921904	0.347943493925274	0.850419953802154	0.881007697662502	0.707318378252612	0.334385547599191	0.838701706029023	0.909546011060563	0.668290916170516	0.204995902701757	0.86576527824284	0.865473281776565	0.874807905934155	0.449102852799958	0.556416574170675	0.537547185088425	0.918320048717948	-0.246240982969546	0.936377255586139	0.176332118437912	0.841780737574681	-0.207415229653845	0.80277528840417	-0.73370774597406	0.605300088792099	0.844328745446989	0.619064164373015	0.862021875061486	0.758603519999346	0.862240692782952	-0.0574023351021195	0.955154265183504	-0.503428436332366	0.304218192989153	-0.0394633713570232	0.451201136436084	0.766569729113301	0.938934891358089	0.909749166135802	0.83260097728525	0.475815984692417	0.908552655045502	0.0948938469225896	0.887427469553148	-0.0955023721428601	0.8625271478855	0.729699347091379	0.910152472297207	0.828841046086559	-0.327714879542787	0.596013732252685	-0.330790017490594	-0.0714736217581596	-0.168702590707025	-0.200934743589158	-0.715795776730019	0.884441263934119	-0.385549582089194	-0.389988776177062	-0.129654211166197	0.596238010362502	0.907182785556686	1	0.981870073314377	-0.468954998201974	0.948736213198057	-0.0569359805338366	0.946707086728215	-0.0393727124455976	-0.579700440455667	0.918518295341855	-0.308719713558595	-0.342240504183775	0.900846794190282	0.50107588403211	-0.0479306228113574	0.74548332524592	0.918584940864616	0.881115344921839	0.0339140889429831	0.775887572156231	-0.287769154962792	0.953602657375159	-0.188580167055257	0.0124580737047836	0.961345175290168	0.68908347187492	-0.311771384500634	0.375147818500527	0.935001501092492	0.303737848149132	0.757294378878408	0.918095685401509	0.657155122454635	0.955913941771819	0.93756651503715	-0.256064763632284	0.836284525966379	-0.244529321598365	0.956549824376711	-0.526641480326825	-0.711976226174793	0.883330962896152	-0.0647126313350681	0.178871549840551	0.155917579091411	-0.243423726556775	-0.00665934131452266	-0.168739604193802	0.952912407877956	0.847716759693261	0.483006576658251	0.682852533120899	0.533003626311353	0.842863262146852	0.94144503009159	0.820787769260452	0.334626701577112	0.709472120885683	0.668991711585759	0.921756170535976	-0.503215266887658	0.45707955137672
LAMA2	0.640671040347287	0.871419924336002	0.846085326951146	0.56855157791483	0.89878818581485	-0.237332530100956	0.793467460126735	0.0377351633319825	0.884423179154217	0.883230361822566	-0.41641940894504	0.860598076005242	0.860469387360263	0.96285801387575	-0.0051789418792058	0.701619006512785	0.472390456838903	0.858767836261635	0.290934845796108	0.863824779482623	0.887063918557279	0.760122290551198	0.296822201064245	0.87532836116159	0.925257205273998	0.709304316481897	0.212256079885451	0.805205343788774	0.900633306811706	0.880830157279621	0.535763710137038	0.583210120235503	0.609226046275196	0.893178388347448	-0.158819006461858	0.94121571739897	0.158595549578108	0.892751110503432	-0.278871012404362	0.820293333284649	-0.78175576971765	0.609133597386001	0.856639757243446	0.540775895462681	0.8573629512722	0.78264883849387	0.884506013582517	-0.0817018519896285	0.933752431368746	-0.482876245390539	0.288005154943841	0.00293196596646586	0.563872078691428	0.828157854630749	0.956084277516878	0.931651652422921	0.83443156092807	0.536696021937429	0.901937961070215	0.164477836273208	0.910136831681543	-0.130954788615181	0.860584158095307	0.757717967129696	0.868300070315739	0.87712244622806	-0.372379553471564	0.579601921031495	-0.392451778730305	-0.0999636887637305	-0.202685619335371	-0.319441865099222	-0.766681374155083	0.865799065906299	-0.371808855158464	-0.345329293803388	-0.210719006007243	0.582030633573362	0.926483197133705	0.981870073314377	1	-0.461204076291187	0.955622869429428	0.0482039656028891	0.962382824448212	-0.082288670658055	-0.568387292547383	0.916255940611623	-0.359625836134162	-0.319850518564659	0.917551653142271	0.470653735494378	-0.113529827041512	0.826857015545903	0.94842152260562	0.899691187630539	0.0255550581393587	0.801725597808635	-0.315289804904932	0.951429352163287	-0.27586114765539	0.0146839743381343	0.937348643873487	0.73777026959225	-0.322900918455856	0.42388248073764	0.901746790781386	0.398487090219605	0.79323597877507	0.926890061212046	0.710899520519544	0.953893273848153	0.928107065010283	-0.334677196286253	0.779366068999807	-0.247712519107141	0.979718684426143	-0.528256422755558	-0.708261897579839	0.904341806896193	-0.119886147134972	0.125895290389578	0.1436941753492	-0.378639153281263	0.0142804126012337	-0.199348819659962	0.964467207234756	0.872649549227125	0.445964818262522	0.749390151760673	0.476745118248175	0.865169693814447	0.950825614172764	0.867768107495169	0.260148849244812	0.739234089391991	0.69152914800649	0.937991456885884	-0.525497037143542	0.513086611880689
LAMA3	-0.533270888442117	-0.478548039150334	-0.472251231445988	-0.141516292504035	-0.439452580935932	0.222736074283212	-0.514882175764736	-0.200505216291764	-0.485177647923819	-0.411405302956234	0.26372755764607	-0.514365046407544	-0.311737643167666	-0.520855027872779	0.347366482869314	-0.370873865397464	-0.570815111079656	-0.529733722204366	-0.0169446511539932	-0.537031455619015	-0.515610271566468	-0.302213190460649	-0.117199003386897	-0.507780891410602	-0.504647272048269	-0.463701066679618	0.0014540614520912	-0.488262138093226	-0.314870757303499	-0.511370777922846	-0.0833521591315512	-0.5695944903099	-0.392188162656044	-0.422913814183065	0.0608201119756602	-0.55197401634781	-0.392151294406251	-0.414453345703749	0.327389027941543	-0.130562719268416	0.199362328993332	-0.438223535748701	-0.403905272128465	-0.334352663457939	-0.522894570167325	-0.520219906693744	-0.474702177424249	-0.229906592712281	-0.518083541341857	0.492681230044993	-0.401838951862764	-0.0347895372207824	-0.0767898415842214	-0.193271171064408	-0.43296380125151	-0.484371946937181	-0.565191613048129	-0.106825764612034	-0.560753576916369	0.0786613628608275	-0.557066718567461	-0.0321891340952119	-0.460971917111875	-0.406673895765821	-0.420422934475922	-0.435082561619158	0.21568181378735	-0.553473707162528	-0.0181619620620755	-0.218392427215678	0.0488249394705282	-0.172686467380147	0.681563001548274	-0.311965903658311	0.40323849745234	0.375420167963781	0.181019166877096	-0.637894454206869	-0.506652805786692	-0.468954998201974	-0.461204076291187	1	-0.485121859053156	-0.111282817407506	-0.534328696701476	-0.0936479315637481	0.39910543263318	-0.628164476687139	0.0902716415462925	0.457695358447245	-0.480262719493872	-0.468941586482587	-0.363107811102685	-0.305395386291675	-0.487521307764368	-0.605992345838609	-0.0729957053653988	-0.502889098470169	0.228279347727193	-0.469381942310409	0.139996657861144	0.0157565954429455	-0.486596599912464	-0.408420929669646	-0.0542739631584656	-0.270787663275614	-0.492649558708983	-0.137976983456412	-0.484449167661637	-0.391755826939328	-0.118106265382276	-0.478999890680409	-0.477884747798003	-0.284772158428857	-0.543688195982986	0.266946243416497	-0.452017500238902	0.693691861546819	0.308346922748852	-0.529597496313713	-0.366559706672682	-0.440087245154634	-0.100910787403891	0.145179939330343	0.0446515830012057	-0.20709026214994	-0.490949912704121	-0.527340692736622	-0.343414806510618	-0.362256146580415	-0.311850886066847	-0.356872512728902	-0.539434827155991	-0.436154967749687	-0.311913202201259	-0.520395822199573	-0.0785710324486722	-0.479206395007718	-0.133412507762763	-0.386452177014946
LAMA4	0.684046795246278	0.851892734153692	0.774561579465535	0.618111053514764	0.877575012594886	-0.374303066288703	0.788908169135109	0.00825089374771579	0.856230912206925	0.832736336678548	-0.408921636982054	0.881490264884189	0.886427464471412	0.955384161240224	-0.00807466631923512	0.786004725824868	0.344687421044416	0.855567569542566	0.151483064237448	0.870873338494761	0.88658051931517	0.747935011825747	0.296012572318775	0.852715576598948	0.911459770050033	0.728976690692777	0.273816415746145	0.778441737168647	0.826543362743173	0.893910260681256	0.374029759158374	0.60752373846638	0.661313019775672	0.8311869025405	-0.143321989773043	0.937282252882295	0.117242663159929	0.849555626671737	-0.201446047610401	0.770113386823035	-0.811568867971786	0.676061193654351	0.902094602336888	0.475934349517974	0.818937703874293	0.809588198360649	0.913054846104222	-0.0338285899209383	0.912818985701814	-0.495766782269697	0.334398723011232	0.0291673775399793	0.475113612996273	0.819297909932296	0.947912386657218	0.935815383229936	0.893738975343481	0.48445299920047	0.9157814193683	0.169777989304241	0.921149785296397	-0.159757710312254	0.819302131361972	0.722265649514518	0.869911419091553	0.879717296267317	-0.405835466255778	0.49715353075013	-0.416414236286237	0.0467542102278113	-0.201368482926104	-0.201363633877388	-0.766186905589224	0.83601867809734	-0.309355636857798	-0.266719738770257	-0.30108839494372	0.613313569068584	0.953771841968196	0.948736213198057	0.955622869429428	-0.485121859053156	1	0.153322190806467	0.912335847051727	-0.0291734775583466	-0.561230780085072	0.934810868219478	-0.352022137582599	-0.345512513232727	0.900135610348456	0.477420882487153	-0.152654533931095	0.854982053749669	0.924182119635288	0.881669406213822	0.114774865315053	0.866057600185844	-0.287127483569277	0.915774797343742	-0.184700488871681	0.0643491360154022	0.886138065148923	0.753309407170018	-0.18468685690306	0.338820732160865	0.892080291179958	0.306902445731292	0.827241878971007	0.930888064800614	0.576307266661053	0.960700786057022	0.905776704672958	-0.354709446192508	0.781137384575555	-0.206703351198625	0.911995916896756	-0.406703603199476	-0.790676710226996	0.917438554959631	-0.152852695449051	0.120175259371325	0.166234604030175	-0.389571547373472	0.105010033694597	-0.181501934140547	0.914200221359529	0.884975614922712	0.377035987325501	0.771516503460456	0.472666389694806	0.886359337545085	0.920935526695537	0.840215902252321	0.271636350072955	0.776722504776005	0.736131338867945	0.937717996469121	-0.540428545625508	0.421373544696588
LAMA5	-0.099343748769753	-0.173169755323417	-0.149304973442183	0.278764588123258	-0.0688993253899662	-0.679102891817783	-0.149822061532083	-0.0519186607944326	0.103890349756183	0.0731143340541926	0.172005835567424	0.205528930289619	0.184932783438675	0.0791071193878765	0.424908858113073	0.21731632387891	-0.0359951790570158	0.129747843500571	-0.146215016644575	0.0317122433258884	0.0371430313604873	0.305028410987381	0.192613987241923	0.0828321738836742	0.123110141383953	0.197506978004515	0.41837770381729	-0.227811595344424	0.0177353902083894	0.0203055496680015	0.171126008208048	0.493853561824637	0.179654769556178	-0.0317481947753868	0.648738606076776	0.0605914287984181	-0.0700385189024969	0.208921017652748	-0.163589719127914	-0.0623309227311688	-0.310222768771851	0.228587173685267	0.137813329935729	-0.374041818304411	-0.0900480230105013	0.0833904515597668	0.147683078992098	0.245094479843799	-0.070976717454833	0.138241930224681	-0.0713740953744986	0.714226669546788	0.30959610262857	0.223537298341499	0.0442609691833396	0.151240135392088	0.109947331678137	0.045105328143547	0.00668897503617105	0.408639677669195	0.111409463081059	-0.250118590534542	-0.095786970528823	0.222542539486417	-0.139681698795328	0.222972203220248	-0.627564782224494	-0.206499040968231	-0.357854131839763	0.0048907428144341	-0.371398389255965	-0.298508555071636	-0.201549257683055	-0.0788446910242293	0.346265701625443	0.245843518389153	-0.33052265183626	-0.0458509463750968	0.136842524723119	-0.0569359805338366	0.0482039656028891	-0.111282817407506	0.153322190806467	1	-0.0247032246912442	0.399048763158725	-0.0609824111598223	-0.00668650620113928	-0.264857289372398	-0.136938918283436	0.0269649658423069	0.0112633728225038	-0.138656198923546	0.36605740226751	0.105719811092476	0.0616371612052847	0.674882003993911	0.297462584056271	-0.293508148517527	-0.0235698684880406	0.0468446087565893	0.632334735396065	-0.143916499143033	0.31533420566789	0.0958730450592503	0.00745050855918035	-0.140633460710947	0.217825907251454	0.548069863848682	0.0624581764446641	0.0746491816059727	0.0255718575092483	-0.0217408530830059	-0.190013343705	-0.211638442556035	-0.222143899813765	0.0204542005798517	0.104025358979178	-0.180757379857509	0.146289454846622	-0.107935611428376	-0.174177190493103	0.554603653888475	-0.415764797186718	0.762783767749161	-0.145572464133015	-0.0307101276817107	0.134199295952716	-0.240275578962197	0.198198413373556	0.206589010558593	0.056801014179877	-0.00625551094298457	0.153946329864822	0.0593995216521734	0.23445634289665	0.0514191168290249	0.0637542325236531	-0.0349193488712579	0.0592718985351627
LAMB1	0.71102911796833	0.866465781178172	0.920845917816062	0.481599798272133	0.94482953538113	-0.132623837505891	0.758275335833881	0.063423491198724	0.867192939674602	0.9393561511323	-0.453407814529815	0.876072676133703	0.826592979022952	0.956534799426354	0.0109498859534705	0.658742532372831	0.539282545343564	0.891486062727731	0.286911696191646	0.948793684073644	0.933316891683672	0.731617856911437	0.228522600094206	0.872492791461086	0.93256380655107	0.72858911361264	0.20007954330962	0.786787824821279	0.925986360820548	0.931126982727458	0.562517255865778	0.585429174280662	0.594491540904389	0.905092481187013	-0.211776769656447	0.968471175301426	0.203091227056278	0.891200390537674	-0.322919514861354	0.834378129194218	-0.73038584045906	0.580730611242322	0.83973214097821	0.542200464753777	0.911472723258982	0.864520272013657	0.882942469351633	-0.101583165211864	0.930004221221083	-0.544574320842642	0.505212118817437	-0.0377815112182448	0.562482157629401	0.83720909061829	0.933418582500758	0.934462878868034	0.847153921837117	0.543627907836527	0.951626467721071	0.118036414814854	0.922927933070548	-0.239135809064127	0.876695494535041	0.726793926751033	0.842374247750072	0.919731672658946	-0.297955242091897	0.607941772826502	-0.376756809515612	-0.0530090713039905	-0.141237719169384	-0.351501170183303	-0.787710768491191	0.851358501780682	-0.44537972464012	-0.322007728020986	-0.346552707826432	0.743055940175267	0.924978599275735	0.946707086728215	0.962382824448212	-0.534328696701476	0.912335847051727	-0.0247032246912442	1	-0.124572350920442	-0.577087192019654	0.9598848969498	-0.329357240593242	-0.303688593896126	0.952137526662193	0.400555015800714	-0.112437935466781	0.79704973251555	0.969070893246231	0.925723497180158	-0.0312191029499664	0.751200925641302	-0.270310054942892	0.963646507264538	-0.370330679493751	-0.0293241245458296	0.95469607009154	0.680586473555726	-0.271637815778709	0.60831352649874	0.936018736134979	0.350416437066959	0.750070375628262	0.929727269668472	0.719011012547549	0.943135010803365	0.959502751019345	-0.343205164715545	0.833272935571792	-0.181798728152972	0.977387705293018	-0.599672977745386	-0.633229368766075	0.945037549732571	-0.139943019475084	0.126286199676307	0.104959948340617	-0.437911208364529	-0.0351328944147887	-0.178951966842181	0.991011030914521	0.860197284990305	0.44767388940348	0.726949440717278	0.448405134731265	0.893669554618485	0.985814794299211	0.861764727727258	0.195552963733692	0.704181329634807	0.69118724506063	0.955755124257066	-0.55650213912617	0.509102916993833
LAMB2	-0.0777469837947262	0.0302281174645182	-0.122445018126779	0.147315080818261	-0.0250592186869929	-0.356041412110822	-0.0695929504598696	0.0506342900983594	-0.0563393789712603	-0.116661071664802	0.543873666235537	-0.215404438396617	-0.212440839520445	-0.0792104923860164	0.37397552563528	-0.0905406478884406	0.0874614342868328	-0.161036797657662	0.280680045328446	-0.142225801544973	-0.0782823101311755	-0.0839356075628916	-0.0613000958004831	-0.123175647001912	-0.0932856088339938	-0.0609199402586169	0.780593258787165	-0.059513082658251	-0.122371986747286	-0.0301836726753771	-0.0037978301510632	0.341798160612883	-0.235006770003104	0.168285501262574	0.473071721570603	-0.121907571501494	0.0708192708961086	0.123935633993889	0.411595557978666	0.0357562067854342	-0.0879590944777037	-0.019617310569675	-0.0215943514999356	-0.0156937650419822	-0.212473262934574	-0.145881060111499	-0.0880070075653347	0.762259652877244	0.0432523476659721	0.190552146181091	-0.111349874889189	0.690053200953881	0.0655123037171282	-0.0882057438670616	-0.070093248707543	-0.135156793931366	-0.0832942435145519	0.0434517706893387	-0.122976145033409	0.326102222529369	-0.155933386382361	-0.240933860891527	-0.20860604563423	0.141522555895157	0.0801068115427653	-0.0813752829049859	-0.45098039499512	-0.283142642918821	-0.244849522048741	-0.142949345217592	-0.34188211202733	0.0777813877237418	0.258951450804742	-0.0469474720045292	0.657443537645731	0.374136938369576	-0.0749631359238779	-0.265135183374132	-0.0568253974297767	-0.0393727124455976	-0.082288670658055	-0.0936479315637481	-0.0291734775583466	0.399048763158725	-0.124572350920442	1	0.079364674614254	-0.11529051140513	0.0652769003671271	0.244069269233454	-0.131610897490716	-0.140390346643056	-0.107324390525826	0.0131704886111663	-0.126661674608698	-0.101794510386211	0.477926882930492	-0.0158198703763832	-0.356117664928732	-0.0747228157308754	0.698298532303167	0.790150715930114	-0.0694014844950142	0.336854242805397	0.119371172375369	-0.0213075534375302	-0.094216194593408	-0.152602908517993	0.309831187636168	0.045154661960634	-0.0869438400265332	-0.113819096373731	0.00256602766748818	-0.00809848557689151	-0.0384430954009992	-0.299968931304748	-0.109864745160455	-0.0085381029858415	0.205922888399698	-0.0931298330920764	-0.123343013879549	-0.327158885682407	0.772928828537577	0.108958330899006	0.610792327981944	-0.318962476359993	-0.135654871828445	-0.0591693053716863	-0.0752268261412092	-0.173604282684244	0.603487961196826	-0.0292579311916263	-0.13206523751767	-0.125703415110861	-0.0306490756534404	0.0547587067689468	0.0661490883445962	-0.0716715095735237	-0.118253597040629	-0.112674095336744
LAMB3	-0.536648050178298	-0.490836791212953	-0.566048306117108	-0.0746904836239999	-0.585750181001814	0.0632804139960939	-0.598659464454884	0.647279877567399	-0.542893873459873	-0.554125113655688	0.357288469489469	-0.610098254308407	-0.501634662367188	-0.598829139731087	0.378721679636946	-0.438206822398244	-0.274532197329516	-0.659745538007296	0.0157777703079681	-0.6104969614054	-0.550471685489622	-0.452202302553945	-0.433596616208209	-0.56856692512215	-0.611901145068579	-0.477008603196396	-0.0435455623941363	-0.475920396539515	-0.480477807028415	-0.449659244727241	-0.353150448189853	-0.296193672518357	-0.534867831121534	-0.537843591727415	0.0262068109158277	-0.611989147364044	-0.462394512919341	-0.425774526956226	0.357590171238915	-0.530841185836846	0.312520232856289	-0.460522927399077	-0.538895227746165	-0.639472262304224	-0.574273074075568	-0.605547383128284	-0.568772730792444	0.255698842288377	-0.571734756678712	0.541036625288951	-0.401478881429046	-0.00327705465037919	-0.292379061897204	-0.341141504588282	-0.61886700265892	-0.613523098523648	-0.572665289841653	0.0712311756162978	-0.606791708484555	0.26015650022917	-0.624242130165053	-0.200279989108241	-0.570148011229456	-0.457369651838529	-0.569889157456542	-0.497862790618783	0.0790244126292779	-0.586350567203236	-0.154573029698899	-0.169584281233509	0.0358621258619519	-0.0644392341486153	0.537696652907799	-0.438606554449004	0.442517895060319	0.272990951482704	0.126835591290511	-0.533316122106935	-0.541892107713132	-0.579700440455667	-0.568387292547383	0.39910543263318	-0.561230780085072	-0.0609824111598223	-0.577087192019654	0.079364674614254	1	-0.614746944909833	0.303346559771878	0.381341971221871	-0.574687498372715	-0.366567045158488	-0.0329017806961111	-0.410086282653069	-0.604461498919108	-0.607443225781528	-0.0794572765533738	-0.503031155633879	0.161757456545704	-0.565849169741251	0.269601979115734	0.026749737382355	-0.546738639008754	-0.396705204203799	0.634468410504633	-0.277687041682153	-0.533543526115838	-0.310191208244587	-0.606964557868424	-0.459696200107492	-0.41700221255765	-0.573315748624934	-0.572905299382279	-0.0120244353709474	-0.532757273416235	0.156836124896452	-0.594035696976619	0.214789791910443	0.355396739186386	-0.561093352028171	0.0417931903330332	-0.468166892422223	-0.0832026786236298	0.279784608337194	0.0225048800240703	0.0010469166958074	-0.580405495602008	-0.546182898140439	-0.716159993782433	-0.380795122919679	-0.274320458035149	-0.409801289178124	-0.626901439656137	-0.54969061530998	-0.335932424922593	-0.518629853154227	-0.398074959824005	-0.558823153409648	0.213655419258896	-0.40513870584245
LAMB4	0.769678335202701	0.855392069890557	0.861171366304095	0.466239716454277	0.923416203878075	-0.169142091433766	0.756123154214247	0.023937049996667	0.842441471467698	0.893024926352964	-0.502906447541123	0.896629970448412	0.834117271771296	0.951538617723877	-0.0982760959048911	0.751246938582911	0.46680152015193	0.915227461576153	0.126426888520423	0.967169184974291	0.932537779532658	0.670899856052992	0.191107562159143	0.864061999689648	0.906206083128681	0.742477502761356	0.162238730898109	0.764692823601685	0.853455858458317	0.945123272949902	0.376351951399977	0.579804994723993	0.626826764988851	0.842085357695746	-0.243046848223302	0.957346811835921	0.210285531859942	0.810552705968899	-0.280433716522332	0.758225131157603	-0.697886919973631	0.677386236506079	0.882688109499153	0.562716379174673	0.899091780729501	0.921893856732909	0.920131362409866	-0.106279907664902	0.90450957187275	-0.603947377801116	0.577696670158809	-0.0867406682430163	0.440371051984357	0.79020631110608	0.930451549219084	0.937110616704124	0.916038122661664	0.478460045151888	0.978012368755034	0.0528538163285958	0.93871936476739	-0.194861346829663	0.857219932200477	0.678812497180374	0.840416369188004	0.885131236707116	-0.238947670484242	0.616811201393307	-0.312784031971783	0.106886340447412	-0.128736900595476	-0.155810685408183	-0.781232198957554	0.806418946826086	-0.445447086408965	-0.312994484335682	-0.374009297273082	0.811183090332371	0.950494290627575	0.918518295341855	0.916255940611623	-0.628164476687139	0.934810868219478	-0.00668650620113928	0.9598848969498	-0.11529051140513	-0.614746944909833	1	-0.312300489521396	-0.362552231122277	0.927263275138711	0.43566988448378	-0.0714677751571992	0.757101782560434	0.949709250699104	0.903075925871587	-0.0451105678849397	0.773049799544527	-0.252663995836823	0.929955772870577	-0.293283920158899	-0.0598111679611305	0.91660393913381	0.680367427168568	-0.157911229295629	0.512350101693903	0.931794098385704	0.302868436488991	0.74172320673101	0.899608787564317	0.547879198986256	0.935288317085515	0.930962064931738	-0.266737937936495	0.850134656121445	-0.180760840539672	0.91518987345051	-0.526912220341389	-0.66116049402573	0.956809941127417	-0.0933496665936129	0.211529213877598	0.0634795660285109	-0.418137015997102	-0.0626553370441005	-0.128116132644759	0.947716338077129	0.868448392020212	0.475613556945629	0.727952082431357	0.40510325182448	0.86856010898866	0.97106310794072	0.827406750413933	0.213827879989855	0.705599378463926	0.69174133788268	0.928996107268959	-0.486524562529894	0.473543350618307
LAMC1	-0.134096660063021	-0.148658954436457	-0.246256576958147	-0.0524333493360804	-0.33093533218544	-0.00805975233659329	-0.323071484310381	-0.0424399606064463	-0.367513619974429	-0.43804658896609	-0.0204280671497633	-0.557659499590616	-0.407737730245996	-0.350843644771176	0.1031699591876	-0.321173161351981	0.00980508110463406	-0.383576145714737	0.0812897895358572	-0.339960637573816	-0.353733697887602	-0.452064338357819	-0.372994746103441	-0.211415171113622	-0.448000880895113	-0.308880322353836	-0.0174371271028881	-0.108261252979496	-0.282896822852301	-0.316901382515055	-0.484001532498654	-0.139760651644963	-0.0151720855696436	-0.258338600771631	0.0868720598105749	-0.3284734260826	-0.22587742184639	-0.47455913177984	0.515771178136568	-0.348527993376435	0.364108379593192	-0.569530994517073	-0.361933699168134	-0.232030042600251	-0.197526523954707	-0.351457849637664	-0.411159207688513	0.0925853531924434	-0.198701018343232	0.28017000447707	-0.205909021012059	-0.00984852235860231	-0.227972354486404	-0.53338523646489	-0.383589164197918	-0.421475752050244	-0.341053375686923	-0.419936254031592	-0.354364343853342	-0.142824963089125	-0.351447995900511	0.340013236650604	-0.423004878341616	-0.20419746363404	-0.126044757980192	-0.41419450549931	0.407638337945405	-0.118714939368143	0.397374488181545	0.0718973157065281	0.656295669171162	0.292645071538844	0.346783864594438	-0.326610202539134	0.173294970233876	-0.125765175828651	0.170002184427341	-0.187870569120444	-0.392618504902252	-0.308719713558595	-0.359625836134162	0.0902716415462925	-0.352022137582599	-0.264857289372398	-0.329357240593242	0.0652769003671271	0.303346559771878	-0.312300489521396	1	0.218961672418852	-0.234938819454227	-0.150498260283039	0.0642313020531369	-0.286635070219146	-0.431160349333514	-0.282105398743596	-0.179173306936358	-0.325738201515024	0.701824196559728	-0.429501962774047	0.14626339665734	0.027334866197626	-0.289065404856542	-0.39050238182962	0.00767830493316184	-0.275293728820558	-0.239430638227124	-0.240198184996972	-0.388675434649905	-0.331971727284543	-0.363395370406738	-0.336491102300264	-0.336343815949604	0.175738830029155	-0.122324462639478	0.670768091127555	-0.379609708844799	0.296553609152306	0.320918740015832	-0.384828613868796	0.0591489743282656	0.0194179999224875	-0.101726808851507	0.369799259728653	-0.241974046120957	0.487248101511293	-0.323827432188007	-0.321290292294922	-0.297918458536165	-0.493258684852754	-0.0782094524440225	-0.365957605287474	-0.368651543636951	-0.328676809765877	-0.300270210302417	-0.149291944932615	-0.228029019346411	-0.238480738278923	0.0922745881689674	-0.0846093631705552
