"sample_id","repair_ECM_resid"
"HR5336",-0.777675712918783
"HR5337",1.34754159557949
"HR5341",-1.22208251685009
"HR5342",0.789215175587827
"HR5343",-0.602005147412649
"HR5344",1.0849278061047
"HR5345",-0.468078106014623
"HR5348",-1.22708720162462
"HR5349",-0.781477122910686
"HR5350",-0.449852655281534
"HR5352",-0.422117580045307
"HR5354",-0.262420081502727
"HR5357",-0.720482580657107
"HR5358",-1.19235639522345
"HR5359",0.718719291882672
"HR5360",-1.44802980591886
"HR5362",-1.57983539273325
"HR5363",1.04681613916996
"HR5365",0.993258320529114
"HR5366",1.55743734851767
"HR5370",0.447248697948444
"HR5372",-1.44818962736287
"HR5376",-1.04936895005077
"HR5379",0.37368173273845
"HR5381",-0.373899249608912
"HR5383",-1.0212939808674
"HR5384",0.868252363933601
"HR5385",-0.035688403568
"HR5387",0.0227605622728186
"HR5390",0.585784475130589
"HR5392",-0.265281507942659
"HR5393",-0.729200760389489
"HR5394",-0.777249476424368
"HR5399",1.06585696842397
"HR5402",2.18950260778828
"HR5409",-1.25512982139739
"HR5415",-0.721619449947909
"HR5424",-1.47474029560756
"HR5425",0.336134161044241
"HR5426",0.879507121281023
"HR5427",3.36059802218255
"HR5429",-0.479991935659904
"HR5430",0.275390764681935
"HR5431",-0.478342612861509
"HR5434",-0.432482666071787
"HR5438",0.0451442310730634
"HR5439",0.0681400289539033
"HR5441",-0.360369552677206
"HR5442",-0.382347829829116
"HR5443",0.833923355668781
"HR5444",1.09225936393424
"HR5445",0.0251139070562878
"HR5446",-0.500181997111951
"HR5452",0.906786519201793
"HR5468",-0.534045044485776
"HR5473",-1.02413965861712
"HR5474",0.346287823420514
"HR5475",-0.732948320544869
"HR5476",-0.128926691561644
"HR5478",-1.05866379698393
"HR5484",-0.757034100213118
"HR5489",1.14602452389688
"HR5493",1.98356748207879
"HR5495",0.302058686682801
"HR5496",-2.32122850909023
"HR5499",-0.446170732671541
"HR5500",-0.0637107849538921
"HR5501",0.845724062171582
"HR5503",-1.80630646826587
"HR5510",0.0245660777997957
"HR5517",0.636390167040958
"HR5523",1.62518358840558
"HR5525",0.199648509661641
"HR5526",-0.371158986186236
"HR5527",-1.11575341630971
"HR5532",0.577633892594992
"HR5579",-0.854375615615403
"HR5580",0.807323155544273
"HR5581",-1.20994505906408
"HR5582",-1.22292450009525
"HR5583",-0.0753680401343109
"HR5600",-1.12357566090579
"HR5601",0.667433980771506
"HR5602",-0.806884253431908
"HR5603",-0.752067050922521
"HR5604",0.0823361524171644
"HR5605",0.324880284580285
"HR5606",0.14944464628938
"HR5608",0.033376654861968
"HR5609",-0.531005525471759
"HR5610",-1.53441144156458
"HR5611",-1.09184584322715
"HR5612",-0.281681953112734
"HR5613",-0.596883905130909
"HR5614",-0.66252568368698
"HR5615",0.892811954082891
"HR5616",0.159680647295879
"HR5617",0.244665852427865
"HR5618",0.537435454109276
"HR5620",0.707563850383423
"HR5621",-0.474183464549604
"HR5622",0.0131514798224938
"HR5623",0.267306595071692
"HR5624",-0.481075153632382
"HR5625",-1.50928833555116
"HR5626",0.825209475364401
"HR5627",-0.944122867364223
"HR5628",-0.104791850918468
"HR5629",1.03554216456074
"HR5630",-0.486365399230708
"HR5631",1.0850971604594
"HR5632",0.0103497436262725
"HR5633",0.159825313624914
"HR5634",-0.830596147263789
"HR5635",0.341620604714217
"HR5636",-0.592549673971444
"HR5637",-1.20234498274783
"HR5638",0.10885310624834
"HR5639",-0.340308850638112
"HR5640",-0.179718832234045
"HR5641",0.61008112819592
"HR5642",-1.20057891242139
"HR5643",-0.353884786249569
"HR5644",0.483515593095449
"HR5645",-0.360226978357402
"HR5646",-1.61653039668161
"HR5647",-0.118800124994892
"HR5648",0.798534497385829
"HR5649",0.305028674469655
"HR5650",-0.02608377188333
"HR5651",-0.269505675468785
"HR5652",-0.457724891695487
"HR5653",0.466958212610879
"HR5654",-0.9338605489082
"HR5655",0.652272438854322
"HR5656",-0.0551125382904407
"HR5657",0.0555885156240109
"HR5658",-0.855989415059464
"HR5659",-0.726512015524287
"HR5660",0.153180127684795
"HR5661",1.1892419548559
"HR5662",-0.998660126762345
"HR5663",1.08281072510159
"HR5664",-1.00117578716955
"HR5665",-0.628937750886543
"HR5666",0.139049655604067
"HR5667",-0.344288904472321
"HR5668",-0.23110018384561
"HR5669",-0.238648123384446
"HR5670",-1.06044458744462
"HR5671",-0.320662900952013
"HR5672",3.73046895544406
"HR5673",-0.409972578989348
"HR5674",0.0165015001869279
"HR5675",-0.722200822209988
"HR5676",-0.463984276870346
"HR5677",1.32039684835519
"HR5678",-0.99201194315352
"HR5679",0.180656058544695
"HR5680",0.916953043357337
"HR5681",-0.394152559202883
"HR5682",0.119745537830088
"HR5683",-1.89260013486009
"HR5684",-1.21300994487326
"HR5685",0.753651789366156
"HR5686",-0.838224265731575
"HR5687",-1.61956356980241
"HR5688",-0.730921196440906
"HR5689",1.66827412591527
"HR5690",0.321423235094909
"HR5691",0.63699321649753
"HR5692",-0.87554884375828
"HR5693",-0.478876011457049
"HR5694",1.01047684776668
"HR5695",0.963615688043968
"HR5696",-0.763216929171193
"HR5697",0.318237044255382
"HR5698",6.19757453689629
"HR5699",2.44870383383063
"HR5700",0.0992965813240907
"HR5701",-0.333653813508708
"HR5703",-0.210888675613886
"HR5704",1.10015236229911
"HR5705",-0.405924217091827
"HR5706",-1.45295104744205
"HR5707",-0.661654299850224
"HR5708",0.409289926710004
"HR5709",2.53348991212504
"HR5710",-1.74242682365583
"HR5725",-0.430245379947763
"HR5726",-0.414850242091065
"SJ1079",0.495172245159794
"SJ1107",-1.466366406112
"SJ1176",-0.67240681141917
"SJ1241",1.57938378150069
"SJ1423",0.70250410864948
"SJ5046",0.182669257957802
"SJ5108",1.69719447154355
"SJ5398",-0.413675498709152
"SJ5401",2.47890654345187
