"sample_id","state_label","T2_z","IFN_z","repair_ECM_z"
"HR1640","E1_T2_high_IFN_low",0.215761654314262,-0.440418165702451,-0.889534060899189
"HR1641","E2_T2_low",-1.08243332698843,-0.184547908676742,-0.88497149042468
"HR1642","E2_T2_low",-0.995149665825314,0.404434573237331,-0.119041607126751
"HR1643","E1_T2_high_IFN_low",1.13499884244549,-0.809993610158162,-1.37537934550057
"HR1644","E1_T2_high_IFN_low",1.89834754777909,-0.80989361626958,-0.159557971113406
"HR1645","E1_T2_high_IFN_low",1.11624367014601,-0.591182983870918,1.19312828087553
"HR1646","E2_T2_low",-1.14422229096357,0.0107133706895438,-1.25073794545668
"HR1647","E1_T2_high_IFN_low",1.37220260861616,-0.801732157987961,0.698268416495473
"HR1649","E1_T2_high_IFN_low",0.468641003861338,0.829631888944423,-0.160895051446781
"HR1650","E1_T2_high_IFN_low",0.292460187504059,0.097262004085948,0.0567435694842349
"HR1651","E2_T2_low",-0.599533687280137,0.187770871854586,1.15776473592545
"HR1652","E1_T2_high_IFN_low",0.202681040024903,-1.02967938041139,0.278217178620957
"HR1653","E2_T2_low",-0.398751236497757,1.03187938119061,0.281588525912658
"HR1654","E1_T2_high_IFN_low",2.10360652933994,-0.971791713526332,-0.168070889736326
"HR1656","E2_T2_low",-0.0121069294052372,-0.602855222735106,0.493310623363943
"HR1657","E1_T2_high_IFN_low",2.21773529050473,-1.27226623476429,0.553842058673053
"HR1658","E3_IFN_high_repair_high",-0.476185922252715,1.5337276021165,-0.205789395227508
"HR1659","E2_T2_low",-1.21084519830462,0.553222275015064,-0.613744740274684
"HR1660","E3_IFN_high_repair_high",0.096684723320879,1.75432741080866,0.0387429298240899
"HR1661","E3_IFN_high_repair_high",0.137502430253557,1.14772997590025,0.555974521588223
"HR1662","E2_T2_low",-1.37662702700655,-0.169248977813464,0.266302266394232
"HR1663","E1_T2_high_IFN_low",1.72888614848297,-0.604907310441782,0.342115072582939
"HR1664","E2_T2_low",-1.19190452922684,-0.994152782655952,0.51623524907351
"HR1665","E1_T2_high_IFN_low",1.13916414493748,-0.725134424472198,-0.323234989111331
"HR1666","E3_IFN_high_repair_high",-0.0915660423409631,2.79939622537191,-0.45602700019272
