"sample_id","T2_score_vst_gene_z","T2_high","median_threshold"
"HR5445",1.38006930021201,1,0.00414386701393426
"HR5446",-0.827806877135221,0,0.00414386701393426
"HR5452",-0.955754734473563,0,0.00414386701393426
"HR5468",-0.514248217021141,0,0.00414386701393426
"HR5473",0.994796008176074,1,0.00414386701393426
"HR5474",0.105926140040875,1,0.00414386701393426
"HR5475",0.909925899885444,1,0.00414386701393426
"HR5476",-1.00479070062435,0,0.00414386701393426
"HR5478",-0.79872800193634,0,0.00414386701393426
"HR5484",-0.605743311544949,0,0.00414386701393426
"HR5489",1.66268934260961,1,0.00414386701393426
"HR5493",0.769506962307997,1,0.00414386701393426
"HR5495",0.103930663228274,1,0.00414386701393426
"HR5496",-0.538999724061266,0,0.00414386701393426
"HR5499",-0.89685469748445,0,0.00414386701393426
"HR5500",-0.941544970537117,0,0.00414386701393426
"HR5501",-0.516951124538816,0,0.00414386701393426
"HR5503",-0.786668473046027,0,0.00414386701393426
"HR5510",-1.10067444158431,0,0.00414386701393426
"HR5517",-0.529184537090743,0,0.00414386701393426
"HR5523",-0.941168111590982,0,0.00414386701393426
"HR5525",-1.2565741988227,0,0.00414386701393426
"HR5526",0.740997001278052,1,0.00414386701393426
"HR5527",0.520437894959589,1,0.00414386701393426
"HR5532",1.34318920888597,1,0.00414386701393426
"HR5579",0.0947049362651597,1,0.00414386701393426
"HR5580",1.20990108909506,1,0.00414386701393426
"HR5581",0.0703863163743865,1,0.00414386701393426
"HR5582",0.100747569337209,1,0.00414386701393426
"HR5583",-0.907678998648944,0,0.00414386701393426
"HR5600",0.560767752419391,1,0.00414386701393426
"HR5601",-1.4063525815784,0,0.00414386701393426
"HR5602",1.01246089210619,1,0.00414386701393426
"HR5603",-0.296963368324358,0,0.00414386701393426
"HR5604",-1.00742178101071,0,0.00414386701393426
"HR5605",-0.972400651974427,0,0.00414386701393426
"HR5606",1.56995282391148,1,0.00414386701393426
"HR5608",-0.778014172215294,0,0.00414386701393426
"HR5609",-0.965757534272772,0,0.00414386701393426
"HR5610",-0.993818024766413,0,0.00414386701393426
"HR5611",-1.1220453835124,0,0.00414386701393426
"HR5612",1.6614982438225,1,0.00414386701393426
"HR5613",0.925354521738093,1,0.00414386701393426
"HR5614",-0.572045943659114,0,0.00414386701393426
"HR5615",1.23918684067345,1,0.00414386701393426
"HR5616",-1.31830985387147,0,0.00414386701393426
"HR5617",-0.167570517976983,0,0.00414386701393426
"HR5618",0.476983645442558,1,0.00414386701393426
"HR5620",-1.2578082334397,0,0.00414386701393426
"HR5621",1.53912496828452,1,0.00414386701393426
"HR5622",-0.661369828614174,0,0.00414386701393426
"HR5623",-0.292778880659853,0,0.00414386701393426
"HR5624",0.142986747950188,1,0.00414386701393426
"HR5625",-0.860680294376468,0,0.00414386701393426
"HR5626",-0.412108186758756,0,0.00414386701393426
"HR5627",-1.19479861690522,0,0.00414386701393426
"HR5628",0.196549183701919,1,0.00414386701393426
"HR5629",0.54514940915068,1,0.00414386701393426
"HR5630",0.101870567117032,1,0.00414386701393426
"HR5631",-1.24767376731382,0,0.00414386701393426
"HR5632",0.817645725127311,1,0.00414386701393426
"HR5633",0.904435576655848,1,0.00414386701393426
"HR5634",-0.96535514167689,0,0.00414386701393426
"HR5635",-0.349033758727907,0,0.00414386701393426
"HR5636",-1.19466791332449,0,0.00414386701393426
"HR5637",-1.12977457290127,0,0.00414386701393426
"HR5638",0.64531391384894,1,0.00414386701393426
"HR5639",-0.429923348858413,0,0.00414386701393426
"HR5640",0.191474406510925,1,0.00414386701393426
"HR5641",0.136902097907904,1,0.00414386701393426
"HR5642",-0.716723721259875,0,0.00414386701393426
"HR5643",-0.83449387231886,0,0.00414386701393426
"HR5644",0.127296501126094,1,0.00414386701393426
"HR5645",-1.23119444922145,0,0.00414386701393426
"HR5646",1.2804912849039,1,0.00414386701393426
"HR5647",-0.166758574167283,0,0.00414386701393426
"HR5648",0.157382324099323,1,0.00414386701393426
"HR5649",-0.985746202269825,0,0.00414386701393426
"HR5650",-0.180495564636955,0,0.00414386701393426
"HR5651",-1.21407582135047,0,0.00414386701393426
"HR5652",-1.23988799524963,0,0.00414386701393426
"HR5653",-0.438643157217691,0,0.00414386701393426
"HR5654",0.356934483824853,1,0.00414386701393426
"HR5655",-0.652195715703224,0,0.00414386701393426
"HR5656",-1.06861025466327,0,0.00414386701393426
"HR5657",0.599795079281783,1,0.00414386701393426
"HR5658",0.508483806957634,1,0.00414386701393426
"HR5659",-1.3092555526672,0,0.00414386701393426
"HR5660",-0.878755058850174,0,0.00414386701393426
"HR5661",-1.27819027541203,0,0.00414386701393426
"HR5662",-0.210177587929874,0,0.00414386701393426
"HR5663",0.927540437189448,1,0.00414386701393426
"HR5664",-0.956521630191969,0,0.00414386701393426
"HR5665",-0.417649680810156,0,0.00414386701393426
"HR5666",0.834077375638802,1,0.00414386701393426
"HR5667",-1.38580272705401,0,0.00414386701393426
"HR5668",-0.764879455606443,0,0.00414386701393426
"HR5669",0.441220260137081,1,0.00414386701393426
"HR5670",-0.996510026941518,0,0.00414386701393426
"HR5671",1.35361379398479,1,0.00414386701393426
"HR5672",-1.23042136352222,0,0.00414386701393426
"HR5673",0.787207335452919,1,0.00414386701393426
"HR5674",-0.624896646397289,0,0.00414386701393426
"HR5675",-1.30120339952508,0,0.00414386701393426
"HR5676",-0.459779334239885,0,0.00414386701393426
"HR5677",-1.10533948454559,0,0.00414386701393426
"HR5678",0.845348189892174,1,0.00414386701393426
"HR5679",1.16185869057038,1,0.00414386701393426
"HR5680",0.999134249999588,1,0.00414386701393426
"HR5681",-0.925167739002284,0,0.00414386701393426
"HR5682",-0.338925197155243,0,0.00414386701393426
"HR5683",0.011305224320408,1,0.00414386701393426
"HR5684",-0.145486132206186,0,0.00414386701393426
"HR5685",-1.0823941739937,0,0.00414386701393426
"HR5686",1.0167923487168,1,0.00414386701393426
"HR5687",0.546937728081369,1,0.00414386701393426
"HR5688",-0.797013173457877,0,0.00414386701393426
"HR5689",1.3111437067348,1,0.00414386701393426
"HR5690",-0.55475743302941,0,0.00414386701393426
"HR5691",-0.805685089264171,0,0.00414386701393426
"HR5692",-1.07153854161185,0,0.00414386701393426
"HR5693",-1.03427867917673,0,0.00414386701393426
"HR5694",1.23674295286692,1,0.00414386701393426
"HR5695",-0.0181685989405016,0,0.00414386701393426
"HR5696",-0.676341822781513,0,0.00414386701393426
"HR5697",0.292310839955587,1,0.00414386701393426
"HR5698",-0.788115310921804,0,0.00414386701393426
"HR5699",-0.941179404915167,0,0.00414386701393426
"HR5700",-1.13161369463721,0,0.00414386701393426
"HR5701",-1.01300768292428,0,0.00414386701393426
"HR5703",-0.903972887783113,0,0.00414386701393426
"HR5704",1.64576101142173,1,0.00414386701393426
"HR5705",0.607189258531362,1,0.00414386701393426
"HR5706",0.194237763886588,1,0.00414386701393426
"HR5707",0.0989407388546339,1,0.00414386701393426
"HR5708",-1.26924440781633,0,0.00414386701393426
"HR5709",-0.751592016192259,0,0.00414386701393426
"HR5710",1.25276679533836,1,0.00414386701393426
"HR5725",0.642013577115354,1,0.00414386701393426
"HR5726",-0.790813044025542,0,0.00414386701393426
"SJ1079",-1.25642289680352,0,0.00414386701393426
"SJ1107",1.40651014581732,1,0.00414386701393426
"SJ1176",-0.213106239976626,0,0.00414386701393426
"SJ1241",0.996476442347768,1,0.00414386701393426
"SJ1423",-0.805261397455643,0,0.00414386701393426
"SJ5046",-1.09188715691176,0,0.00414386701393426
"SJ5108",-0.189593466881053,0,0.00414386701393426
"SJ5398",0.309672261968442,1,0.00414386701393426
"SJ5401",-1.03266702297709,0,0.00414386701393426
