probe_id	gene_symbol	gene_title	entrez_id	present_in_series	reliable_symbol	included_before_collapse	overall_mean_expression	tie_rule
220564_at	RNLS	renalase, FAD-dependent amine oxidase	55328	TRUE	TRUE	TRUE	3.7879249144375	highest overall mean; lexical probe_id if exact mean tie
202684_s_at	RNMT	RNA (guanine-7-) methyltransferase	8731	TRUE	TRUE	TRUE	3.3900150819375	highest overall mean; lexical probe_id if exact mean tie
218993_at	RNMTL1	RNA methyltransferase like 1	55178	TRUE	TRUE	TRUE	3.11916478	highest overall mean; lexical probe_id if exact mean tie
208270_s_at	RNPEP	arginyl aminopeptidase (aminopeptidase B)	6051	TRUE	TRUE	TRUE	6.3622116969375	highest overall mean; lexical probe_id if exact mean tie
218301_at	RNPEPL1	arginyl aminopeptidase (aminopeptidase B)-like 1	57140	TRUE	TRUE	TRUE	3.8613309998125	highest overall mean; lexical probe_id if exact mean tie
200060_s_at	RNPS1	RNA binding protein S1, serine-rich domain	10921	TRUE	TRUE	TRUE	6.169220561375	highest overall mean; lexical probe_id if exact mean tie
213194_at	ROBO1	roundabout, axon guidance receptor, homolog 1 (Drosophila)	6091	TRUE	TRUE	TRUE	4.87364772	highest overall mean; lexical probe_id if exact mean tie
219550_at	ROBO3	roundabout, axon guidance receptor, homolog 3 (Drosophila)	64221	TRUE	TRUE	TRUE	2.5952311460625	highest overall mean; lexical probe_id if exact mean tie
220758_s_at	ROBO4	roundabout, axon guidance receptor, homolog 4 (Drosophila)	54538	TRUE	TRUE	TRUE	2.471715268125	highest overall mean; lexical probe_id if exact mean tie
213044_at	ROCK1	Rho-associated, coiled-coil containing protein kinase 1	6093	TRUE	TRUE	TRUE	6.4803905419375	highest overall mean; lexical probe_id if exact mean tie
202762_at	ROCK2	Rho-associated, coiled-coil containing protein kinase 2	9475	TRUE	TRUE	TRUE	3.099941591375	highest overall mean; lexical probe_id if exact mean tie
218394_at	ROGDI	rogdi homolog (Drosophila)	79641	TRUE	TRUE	TRUE	3.54111374775	highest overall mean; lexical probe_id if exact mean tie
205806_at	ROM1	retinal outer segment membrane protein 1	6094	TRUE	TRUE	TRUE	2.5481619459375	highest overall mean; lexical probe_id if exact mean tie
220425_x_at	ROPN1B	rhophilin associated tail protein 1B	152015	TRUE	TRUE	TRUE	2.4475593495	highest overall mean; lexical probe_id if exact mean tie
211057_at	ROR1	receptor tyrosine kinase-like orphan receptor 1	4919	TRUE	TRUE	TRUE	2.5782848905	highest overall mean; lexical probe_id if exact mean tie
205578_at	ROR2	receptor tyrosine kinase-like orphan receptor 2	4920	TRUE	TRUE	TRUE	3.3954218023125	highest overall mean; lexical probe_id if exact mean tie
210479_s_at	RORA	RAR-related orphan receptor A	6095	TRUE	TRUE	TRUE	3.1848374230625	highest overall mean; lexical probe_id if exact mean tie
206443_at	RORB	RAR-related orphan receptor B	6096	TRUE	TRUE	TRUE	2.2916602834375	highest overall mean; lexical probe_id if exact mean tie
206419_at	RORC	RAR-related orphan receptor C	6097	TRUE	TRUE	TRUE	2.3666500255625	highest overall mean; lexical probe_id if exact mean tie
207569_at	ROS1	ROS proto-oncogene 1 , receptor tyrosine kinase	6098	TRUE	TRUE	TRUE	3.0123196325	highest overall mean; lexical probe_id if exact mean tie
217337_at	RP1-101G11.2			TRUE	TRUE	TRUE	3.08970445475	highest overall mean; lexical probe_id if exact mean tie
216650_at	RP1-130G2.1			TRUE	TRUE	TRUE	2.7004584786875	highest overall mean; lexical probe_id if exact mean tie
217406_at	RP1-149A16.17			TRUE	TRUE	TRUE	3.0521907346875	highest overall mean; lexical probe_id if exact mean tie
217155_at	RP1-181J22.1			TRUE	TRUE	TRUE	2.8801065389375	highest overall mean; lexical probe_id if exact mean tie
216816_at	RP1-190J20.2			TRUE	TRUE	TRUE	2.697376430875	highest overall mean; lexical probe_id if exact mean tie
217265_at	RP1-192P9.1			TRUE	TRUE	TRUE	2.2967015703125	highest overall mean; lexical probe_id if exact mean tie
217401_at	RP1-217P22.2			TRUE	TRUE	TRUE	3.6561477090625	highest overall mean; lexical probe_id if exact mean tie
216948_at	RP1-263J7.2			TRUE	TRUE	TRUE	3.9428101775625	highest overall mean; lexical probe_id if exact mean tie
217375_at	RP1-272E8.1			TRUE	TRUE	TRUE	2.667497518625	highest overall mean; lexical probe_id if exact mean tie
217306_at	RP1-28C20.1			TRUE	TRUE	TRUE	3.504554048875	highest overall mean; lexical probe_id if exact mean tie
216062_at	RP1-68D18.4			TRUE	TRUE	TRUE	3.5795016354375	highest overall mean; lexical probe_id if exact mean tie
216516_at	RP1-6P5.2			TRUE	TRUE	TRUE	3.7723524065	highest overall mean; lexical probe_id if exact mean tie
217210_at	RP1-8B22.1			TRUE	TRUE	TRUE	3.309597185375	highest overall mean; lexical probe_id if exact mean tie
51226_at	RP11-10N23.4			TRUE	TRUE	TRUE	2.9550340636875	highest overall mean; lexical probe_id if exact mean tie
215951_at	RP11-114H24.6			TRUE	TRUE	TRUE	2.1853065134375	highest overall mean; lexical probe_id if exact mean tie
217085_at	RP11-116O18.1			TRUE	TRUE	TRUE	2.7253647395	highest overall mean; lexical probe_id if exact mean tie
214862_x_at	RP11-119F7.5			TRUE	TRUE	TRUE	3.0140359939375	highest overall mean; lexical probe_id if exact mean tie
217345_at	RP11-15P13.1			TRUE	TRUE	TRUE	2.7161828054375	highest overall mean; lexical probe_id if exact mean tie
217379_at	RP11-209A2.1			TRUE	TRUE	TRUE	5.9998125459375	highest overall mean; lexical probe_id if exact mean tie
215876_at	RP11-217B7.2			TRUE	TRUE	TRUE	2.3866527533125	highest overall mean; lexical probe_id if exact mean tie
222051_s_at	RP11-219B4.3			TRUE	TRUE	TRUE	2.3600161659375	highest overall mean; lexical probe_id if exact mean tie
215825_at	RP11-255C15.3			TRUE	TRUE	TRUE	2.712013055	highest overall mean; lexical probe_id if exact mean tie
216406_at	RP11-278J20.2			TRUE	TRUE	TRUE	3.3670939408125	highest overall mean; lexical probe_id if exact mean tie
216719_s_at	RP11-286E11.2			TRUE	TRUE	TRUE	2.935106304	highest overall mean; lexical probe_id if exact mean tie
214410_at	RP11-348B17.1			TRUE	TRUE	TRUE	2.1969778769375	highest overall mean; lexical probe_id if exact mean tie
216297_at	RP11-348N5.7			TRUE	TRUE	TRUE	3.0823771503125	highest overall mean; lexical probe_id if exact mean tie
214808_at	RP11-395B7.7			TRUE	TRUE	TRUE	4.3164386348125	highest overall mean; lexical probe_id if exact mean tie
208246_x_at	RP11-403P17.4			TRUE	TRUE	TRUE	6.0266571165625	highest overall mean; lexical probe_id if exact mean tie
215327_at	RP11-414H17.5			TRUE	TRUE	TRUE	2.428872582	highest overall mean; lexical probe_id if exact mean tie
215180_at	RP11-429B14.4			TRUE	TRUE	TRUE	2.826601220875	highest overall mean; lexical probe_id if exact mean tie
221148_at	RP11-457I16.2			TRUE	TRUE	TRUE	2.889789640875	highest overall mean; lexical probe_id if exact mean tie
217682_at	RP11-473I1.9			TRUE	TRUE	TRUE	2.9412683275	highest overall mean; lexical probe_id if exact mean tie
215801_at	RP11-496I2.2			TRUE	TRUE	TRUE	2.6350635010625	highest overall mean; lexical probe_id if exact mean tie
222376_at	RP11-499E18.1			TRUE	TRUE	TRUE	2.496870958875	highest overall mean; lexical probe_id if exact mean tie
216316_x_at	RP11-548H18.2			TRUE	TRUE	TRUE	2.9288938484375	highest overall mean; lexical probe_id if exact mean tie
220900_at	RP11-549J18.1			TRUE	TRUE	TRUE	3.1857015371875	highest overall mean; lexical probe_id if exact mean tie
222338_x_at	RP11-54K16.2			TRUE	TRUE	TRUE	2.2013131959375	highest overall mean; lexical probe_id if exact mean tie
217357_at	RP11-560G2.2			TRUE	TRUE	TRUE	2.51770261675	highest overall mean; lexical probe_id if exact mean tie
211444_at	RP11-649A18.7			TRUE	TRUE	TRUE	2.7364553103125	highest overall mean; lexical probe_id if exact mean tie
214304_x_at	RP11-654A16.3			TRUE	TRUE	TRUE	3.0458647766875	highest overall mean; lexical probe_id if exact mean tie
217451_at	RP11-665C16.8			TRUE	TRUE	TRUE	2.5222251541875	highest overall mean; lexical probe_id if exact mean tie
217481_x_at	RP11-680C21.1			TRUE	TRUE	TRUE	3.2894581629375	highest overall mean; lexical probe_id if exact mean tie
215428_at	RP11-680F8.4			TRUE	TRUE	TRUE	2.47617626475	highest overall mean; lexical probe_id if exact mean tie
216319_at	RP11-69I8.2			TRUE	TRUE	TRUE	3.40475058925	highest overall mean; lexical probe_id if exact mean tie
215298_at	RP11-714L20.1			TRUE	TRUE	TRUE	2.6499523835	highest overall mean; lexical probe_id if exact mean tie
222180_at	RP11-769O8.3			TRUE	TRUE	TRUE	3.3727769639375	highest overall mean; lexical probe_id if exact mean tie
213972_at	RP11-79P5.2			TRUE	TRUE	TRUE	2.2331030225625	highest overall mean; lexical probe_id if exact mean tie
222302_at	RP11-82L18.2			TRUE	TRUE	TRUE	2.2266605936875	highest overall mean; lexical probe_id if exact mean tie
222198_at	RP11-930P14.2			TRUE	TRUE	TRUE	2.5391252774375	highest overall mean; lexical probe_id if exact mean tie
205191_at	RP2	retinitis pigmentosa 2 (X-linked recessive)	6102	TRUE	TRUE	TRUE	4.1074416656875	highest overall mean; lexical probe_id if exact mean tie
216806_at	RP3-334F4.1			TRUE	TRUE	TRUE	2.9425090220625	highest overall mean; lexical probe_id if exact mean tie
216815_at	RP3-334F4.2			TRUE	TRUE	TRUE	2.2824162119375	highest overall mean; lexical probe_id if exact mean tie
216498_at	RP3-336K20__B.2			TRUE	TRUE	TRUE	3.663712335875	highest overall mean; lexical probe_id if exact mean tie
217233_at	RP3-359N14.1			TRUE	TRUE	TRUE	2.7121383899375	highest overall mean; lexical probe_id if exact mean tie
217385_at	RP3-406C18.2			TRUE	TRUE	TRUE	3.092333719375	highest overall mean; lexical probe_id if exact mean tie
216532_x_at	RP3-406P24.1			TRUE	TRUE	TRUE	3.326334087625	highest overall mean; lexical probe_id if exact mean tie
217392_at	RP3-452M16.1			TRUE	TRUE	TRUE	2.5619296700625	highest overall mean; lexical probe_id if exact mean tie
216494_at	RP3-497J21.1			TRUE	TRUE	TRUE	2.1991882896875	highest overall mean; lexical probe_id if exact mean tie
217256_x_at	RP3-507I15.1			TRUE	TRUE	TRUE	6.37949935825	highest overall mean; lexical probe_id if exact mean tie
216827_at	RP3-508D13.1			TRUE	TRUE	TRUE	2.9217244018125	highest overall mean; lexical probe_id if exact mean tie
217340_at	RP3-522P13.1			TRUE	TRUE	TRUE	4.13614995425	highest overall mean; lexical probe_id if exact mean tie
217322_x_at	RP3-522P13.2			TRUE	TRUE	TRUE	5.037042952875	highest overall mean; lexical probe_id if exact mean tie
217247_at	RP4-560B9.4			TRUE	TRUE	TRUE	3.3035631349375	highest overall mean; lexical probe_id if exact mean tie
217364_x_at	RP4-581F12.1			TRUE	TRUE	TRUE	3.9204066036875	highest overall mean; lexical probe_id if exact mean tie
216570_x_at	RP4-595K12.1			TRUE	TRUE	TRUE	6.4258454426875	highest overall mean; lexical probe_id if exact mean tie
215514_at	RP4-621B10.8			TRUE	TRUE	TRUE	3.487997604875	highest overall mean; lexical probe_id if exact mean tie
216547_at	RP4-710M16.1			TRUE	TRUE	TRUE	3.737493816	highest overall mean; lexical probe_id if exact mean tie
216565_x_at	RP4-781L3.1			TRUE	TRUE	TRUE	6.0369554695	highest overall mean; lexical probe_id if exact mean tie
216589_at	RP5-1118D24.2			TRUE	TRUE	TRUE	2.930545936	highest overall mean; lexical probe_id if exact mean tie
217355_at	RP5-1119A7.11			TRUE	TRUE	TRUE	2.4187443176875	highest overall mean; lexical probe_id if exact mean tie
217290_at	RP5-1170D6.1			TRUE	TRUE	TRUE	2.5702599856875	highest overall mean; lexical probe_id if exact mean tie
217444_at	RP5-1184F4.5			TRUE	TRUE	TRUE	2.6425933073125	highest overall mean; lexical probe_id if exact mean tie
221798_x_at	RP5-882O7.1			TRUE	TRUE	TRUE	11.3918716825	highest overall mean; lexical probe_id if exact mean tie
217343_at	RP6-149D17.1			TRUE	TRUE	TRUE	3.272222806	highest overall mean; lexical probe_id if exact mean tie
215872_at	RP6-91H8.1			TRUE	TRUE	TRUE	2.3169700326875	highest overall mean; lexical probe_id if exact mean tie
201528_at	RPA1	replication protein A1, 70kDa	6117	TRUE	TRUE	TRUE	5.616119753875	highest overall mean; lexical probe_id if exact mean tie
201756_at	RPA2	replication protein A2, 32kDa	6118	TRUE	TRUE	TRUE	3.618861875875	highest overall mean; lexical probe_id if exact mean tie
209507_at	RPA3	replication protein A3, 14kDa	6119	TRUE	TRUE	TRUE	7.049657184875	highest overall mean; lexical probe_id if exact mean tie
221143_at	RPA4	replication protein A4, 30kDa	29935	TRUE	TRUE	TRUE	2.2775682934375	highest overall mean; lexical probe_id if exact mean tie
216962_at	RPAIN	RPA interacting protein	84268	TRUE	TRUE	TRUE	2.9912360663125	highest overall mean; lexical probe_id if exact mean tie
218441_s_at	RPAP1	RNA polymerase II associated protein 1	26015	TRUE	TRUE	TRUE	2.46577015	highest overall mean; lexical probe_id if exact mean tie
219504_s_at	RPAP2	RNA polymerase II associated protein 2	79871	TRUE	TRUE	TRUE	3.0003448138125	highest overall mean; lexical probe_id if exact mean tie
218842_at	RPAP3	RNA polymerase II associated protein 3	79657	TRUE	TRUE	TRUE	4.2168679926875	highest overall mean; lexical probe_id if exact mean tie
214857_at	RPARP-AS1	RPARP antisense RNA 1	100505761	TRUE	TRUE	TRUE	3.6667602995625	highest overall mean; lexical probe_id if exact mean tie
221770_at	RPE	ribulose-5-phosphate-3-epimerase	6120	TRUE	TRUE	TRUE	3.447654382875	highest overall mean; lexical probe_id if exact mean tie
207107_at	RPE65	retinal pigment epithelium-specific protein 65kDa	6121	TRUE	TRUE	TRUE	3.09299718925	highest overall mean; lexical probe_id if exact mean tie
218462_at	RPF1	ribosome production factor 1 homolog (S. cerevisiae)	80135	TRUE	TRUE	TRUE	6.4321504899375	highest overall mean; lexical probe_id if exact mean tie
207624_s_at	RPGR	retinitis pigmentosa GTPase regulator	6103	TRUE	TRUE	TRUE	6.0149697571875	highest overall mean; lexical probe_id if exact mean tie
206608_s_at	RPGRIP1	retinitis pigmentosa GTPase regulator interacting protein 1	57096	TRUE	TRUE	TRUE	2.669700018	highest overall mean; lexical probe_id if exact mean tie
213959_s_at	RPGRIP1L	RPGRIP1-like	23322	TRUE	TRUE	TRUE	4.1244811111875	highest overall mean; lexical probe_id if exact mean tie
205230_at	RPH3A	rabphilin 3A homolog (mouse)	22895	TRUE	TRUE	TRUE	2.5390705364375	highest overall mean; lexical probe_id if exact mean tie
221614_s_at	RPH3AL	rabphilin 3A-like (without C2 domains)	9501	TRUE	TRUE	TRUE	2.796934477875	highest overall mean; lexical probe_id if exact mean tie
212973_at	RPIA	ribose 5-phosphate isomerase A	22934	TRUE	TRUE	TRUE	4.600960334375	highest overall mean; lexical probe_id if exact mean tie
200036_s_at	RPL10A	ribosomal protein L10a	4736	TRUE	TRUE	TRUE	9.49751392475	highest overall mean; lexical probe_id if exact mean tie
217559_at	RPL10L	ribosomal protein L10-like	140801	TRUE	TRUE	TRUE	3.1154502078125	highest overall mean; lexical probe_id if exact mean tie
200010_at	RPL11	ribosomal protein L11	6135	TRUE	TRUE	TRUE	8.9745898240625	highest overall mean; lexical probe_id if exact mean tie
200809_x_at	RPL12	ribosomal protein L12	6136	TRUE	TRUE	TRUE	10.441664413875	highest overall mean; lexical probe_id if exact mean tie
213588_x_at	RPL14	ribosomal protein L14	9045	TRUE	TRUE	TRUE	10.558268143125	highest overall mean; lexical probe_id if exact mean tie
221475_s_at	RPL15	ribosomal protein L15	6138	TRUE	TRUE	TRUE	9.69480953425	highest overall mean; lexical probe_id if exact mean tie
200022_at	RPL18	ribosomal protein L18	6141	TRUE	TRUE	TRUE	9.8127175665	highest overall mean; lexical probe_id if exact mean tie
200029_at	RPL19	ribosomal protein L19	6143	TRUE	TRUE	TRUE	10.674152070375	highest overall mean; lexical probe_id if exact mean tie
221775_x_at	RPL22	ribosomal protein L22	6146	TRUE	TRUE	TRUE	10.321288488	highest overall mean; lexical probe_id if exact mean tie
203012_x_at	RPL23A	ribosomal protein L23a	6147	TRUE	TRUE	TRUE	12.013166245	highest overall mean; lexical probe_id if exact mean tie
207283_at	RPL23AP32	ribosomal protein L23a pseudogene 32	56969	TRUE	TRUE	TRUE	3.6661352178125	highest overall mean; lexical probe_id if exact mean tie
222225_at	RPL23AP53	ribosomal protein L23a pseudogene 53	644128	TRUE	TRUE	TRUE	2.515798901	highest overall mean; lexical probe_id if exact mean tie
214143_x_at	RPL24	ribosomal protein L24	6152	TRUE	TRUE	TRUE	10.4115997244375	highest overall mean; lexical probe_id if exact mean tie
218830_at	RPL26L1	ribosomal protein L26-like 1	51121	TRUE	TRUE	TRUE	7.0585778868125	highest overall mean; lexical probe_id if exact mean tie
200025_s_at	RPL27	ribosomal protein L27	6155	TRUE	TRUE	TRUE	10.5793958968125	highest overall mean; lexical probe_id if exact mean tie
212044_s_at	RPL27A	ribosomal protein L27a	6157	TRUE	TRUE	TRUE	7.0180778428125	highest overall mean; lexical probe_id if exact mean tie
213969_x_at	RPL29	ribosomal protein L29	6159	TRUE	TRUE	TRUE	9.94186670675	highest overall mean; lexical probe_id if exact mean tie
215963_x_at	RPL3	ribosomal protein L3	6122	TRUE	TRUE	TRUE	10.3656865326875	highest overall mean; lexical probe_id if exact mean tie
200062_s_at	RPL30	ribosomal protein L30	6156	TRUE	TRUE	TRUE	11.104989463125	highest overall mean; lexical probe_id if exact mean tie
200963_x_at	RPL31	ribosomal protein L31	6160	TRUE	TRUE	TRUE	10.970848116875	highest overall mean; lexical probe_id if exact mean tie
200674_s_at	RPL32	ribosomal protein L32	6161	TRUE	TRUE	TRUE	11.076022520625	highest overall mean; lexical probe_id if exact mean tie
200026_at	RPL34	ribosomal protein L34	6164	TRUE	TRUE	TRUE	10.946235470625	highest overall mean; lexical probe_id if exact mean tie
200002_at	RPL35	ribosomal protein L35	11224	TRUE	TRUE	TRUE	8.6814060428125	highest overall mean; lexical probe_id if exact mean tie
213687_s_at	RPL35A	ribosomal protein L35a	6165	TRUE	TRUE	TRUE	9.6593640205	highest overall mean; lexical probe_id if exact mean tie
219762_s_at	RPL36	ribosomal protein L36	25873	TRUE	TRUE	TRUE	9.684844013875	highest overall mean; lexical probe_id if exact mean tie
207585_s_at	RPL36AL	ribosomal protein L36a-like	6166	TRUE	TRUE	TRUE	8.5455516361875	highest overall mean; lexical probe_id if exact mean tie
200092_s_at	RPL37	ribosomal protein L37	6167	TRUE	TRUE	TRUE	11.015104343125	highest overall mean; lexical probe_id if exact mean tie
201429_s_at	RPL37A	ribosomal protein L37a	6168	TRUE	TRUE	TRUE	12.084520853125	highest overall mean; lexical probe_id if exact mean tie
202029_x_at	RPL38	ribosomal protein L38	6169	TRUE	TRUE	TRUE	10.9160056075	highest overall mean; lexical probe_id if exact mean tie
208695_s_at	RPL39	ribosomal protein L39	6170	TRUE	TRUE	TRUE	11.3436588075	highest overall mean; lexical probe_id if exact mean tie
210115_at	RPL39L	ribosomal protein L39-like	116832	TRUE	TRUE	TRUE	2.746206539125	highest overall mean; lexical probe_id if exact mean tie
206768_at	RPL3L	ribosomal protein L3-like	6123	TRUE	TRUE	TRUE	2.4788861466875	highest overall mean; lexical probe_id if exact mean tie
201492_s_at	RPL41	ribosomal protein L41	6171	TRUE	TRUE	TRUE	13.04715037125	highest overall mean; lexical probe_id if exact mean tie
200034_s_at	RPL6	ribosomal protein L6	6128	TRUE	TRUE	TRUE	9.909262088125	highest overall mean; lexical probe_id if exact mean tie
200717_x_at	RPL7	ribosomal protein L7	6129	TRUE	TRUE	TRUE	11.654610039375	highest overall mean; lexical probe_id if exact mean tie
200936_at	RPL8	ribosomal protein L8	6132	TRUE	TRUE	TRUE	10.117959975125	highest overall mean; lexical probe_id if exact mean tie
200032_s_at	RPL9	ribosomal protein L9	6133	TRUE	TRUE	TRUE	11.255234828125	highest overall mean; lexical probe_id if exact mean tie
201033_x_at	RPLP0	ribosomal protein, large, P0	6175	TRUE	TRUE	TRUE	11.2767711598125	highest overall mean; lexical probe_id if exact mean tie
200763_s_at	RPLP1	ribosomal protein, large, P1	6176	TRUE	TRUE	TRUE	11.62969017	highest overall mean; lexical probe_id if exact mean tie
200908_s_at	RPLP2	ribosomal protein, large, P2	6181	TRUE	TRUE	TRUE	3.031205193375	highest overall mean; lexical probe_id if exact mean tie
201011_at	RPN1	ribophorin I	6184	TRUE	TRUE	TRUE	7.4244851498125	highest overall mean; lexical probe_id if exact mean tie
213399_x_at	RPN2	ribophorin II	6185	TRUE	TRUE	TRUE	8.7594930725625	highest overall mean; lexical probe_id if exact mean tie
204245_s_at	RPP14	ribonuclease P/MRP 14kDa subunit	11102	TRUE	TRUE	TRUE	2.795958634875	highest overall mean; lexical probe_id if exact mean tie
219143_s_at	RPP25	ribonuclease P/MRP 25kDa subunit	54913	TRUE	TRUE	TRUE	2.512874342125	highest overall mean; lexical probe_id if exact mean tie
203436_at	RPP30	ribonuclease P/MRP 30kDa subunit	10556	TRUE	TRUE	TRUE	4.245414110875	highest overall mean; lexical probe_id if exact mean tie
205562_at	RPP38	ribonuclease P/MRP 38kDa subunit	10557	TRUE	TRUE	TRUE	5.642023878125	highest overall mean; lexical probe_id if exact mean tie
213427_at	RPP40	ribonuclease P/MRP 40kDa subunit	10799	TRUE	TRUE	TRUE	3.6467326998125	highest overall mean; lexical probe_id if exact mean tie
218209_s_at	RPRD1A	regulation of nuclear pre-mRNA domain containing 1A	55197	TRUE	TRUE	TRUE	2.9392655510625	highest overall mean; lexical probe_id if exact mean tie
212553_at	RPRD2	regulation of nuclear pre-mRNA domain containing 2	23248	TRUE	TRUE	TRUE	3.931825327875	highest overall mean; lexical probe_id if exact mean tie
219370_at	RPRM	reprimo, TP53 dependent G2 arrest mediator candidate	56475	TRUE	TRUE	TRUE	2.373361067375	highest overall mean; lexical probe_id if exact mean tie
200095_x_at	RPS10	ribosomal protein S10	6204	TRUE	TRUE	TRUE	11.45768134125	highest overall mean; lexical probe_id if exact mean tie
216505_x_at	RPS10L			TRUE	TRUE	TRUE	5.591134368125	highest overall mean; lexical probe_id if exact mean tie
213350_at	RPS11	ribosomal protein S11	6205	TRUE	TRUE	TRUE	7.0411187725	highest overall mean; lexical probe_id if exact mean tie
213377_x_at	RPS12	ribosomal protein S12	6206	TRUE	TRUE	TRUE	10.93248719	highest overall mean; lexical probe_id if exact mean tie
208645_s_at	RPS14	ribosomal protein S14	6208	TRUE	TRUE	TRUE	10.5214532238125	highest overall mean; lexical probe_id if exact mean tie
200819_s_at	RPS15	ribosomal protein S15	6209	TRUE	TRUE	TRUE	11.0032395175	highest overall mean; lexical probe_id if exact mean tie
200781_s_at	RPS15A	ribosomal protein S15a	6210	TRUE	TRUE	TRUE	10.98020623875	highest overall mean; lexical probe_id if exact mean tie
213890_x_at	RPS16	ribosomal protein S16	6217	TRUE	TRUE	TRUE	10.8371665299375	highest overall mean; lexical probe_id if exact mean tie
211487_x_at	RPS17	ribosomal protein S17	6218	TRUE	TRUE	TRUE	10.9937828794375	highest overall mean; lexical probe_id if exact mean tie
201049_s_at	RPS18	ribosomal protein S18	6222	TRUE	TRUE	TRUE	11.3744840816875	highest overall mean; lexical probe_id if exact mean tie
213414_s_at	RPS19	ribosomal protein S19	6223	TRUE	TRUE	TRUE	10.870373248125	highest overall mean; lexical probe_id if exact mean tie
200834_s_at	RPS21	ribosomal protein S21	6227	TRUE	TRUE	TRUE	10.0694505003125	highest overall mean; lexical probe_id if exact mean tie
200926_at	RPS23	ribosomal protein S23	6228	TRUE	TRUE	TRUE	11.4485801675	highest overall mean; lexical probe_id if exact mean tie
200061_s_at	RPS24	ribosomal protein S24	6229	TRUE	TRUE	TRUE	11.308780803125	highest overall mean; lexical probe_id if exact mean tie
200091_s_at	RPS25	ribosomal protein S25	6230	TRUE	TRUE	TRUE	9.1999018325625	highest overall mean; lexical probe_id if exact mean tie
200741_s_at	RPS27	ribosomal protein S27	6232	TRUE	TRUE	TRUE	11.25713100725	highest overall mean; lexical probe_id if exact mean tie
200017_at	RPS27A	ribosomal protein S27a	6233	TRUE	TRUE	TRUE	9.88163366275	highest overall mean; lexical probe_id if exact mean tie
218007_s_at	RPS27L	ribosomal protein S27-like	51065	TRUE	TRUE	TRUE	7.9267718115625	highest overall mean; lexical probe_id if exact mean tie
208904_s_at	RPS28	ribosomal protein S28	6234	TRUE	TRUE	TRUE	11.34114867	highest overall mean; lexical probe_id if exact mean tie
201094_at	RPS29	ribosomal protein S29	6235	TRUE	TRUE	TRUE	11.32785492875	highest overall mean; lexical probe_id if exact mean tie
208692_at	RPS3	ribosomal protein S3	6188	TRUE	TRUE	TRUE	9.9056245691875	highest overall mean; lexical probe_id if exact mean tie
213347_x_at	RPS4X	ribosomal protein S4, X-linked	6191	TRUE	TRUE	TRUE	11.22819547875	highest overall mean; lexical probe_id if exact mean tie
201909_at	RPS4Y1	ribosomal protein S4, Y-linked 1	6192	TRUE	TRUE	TRUE	5.189304447	highest overall mean; lexical probe_id if exact mean tie
200024_at	RPS5	ribosomal protein S5	6193	TRUE	TRUE	TRUE	9.3117691830625	highest overall mean; lexical probe_id if exact mean tie
209134_s_at	RPS6	ribosomal protein S6	6194	TRUE	TRUE	TRUE	10.8678661916875	highest overall mean; lexical probe_id if exact mean tie
203379_at	RPS6KA1	ribosomal protein S6 kinase, 90kDa, polypeptide 1	6195	TRUE	TRUE	TRUE	4.209025009875	highest overall mean; lexical probe_id if exact mean tie
204906_at	RPS6KA2	ribosomal protein S6 kinase, 90kDa, polypeptide 2	6196	TRUE	TRUE	TRUE	3.67113069175	highest overall mean; lexical probe_id if exact mean tie
203843_at	RPS6KA3	ribosomal protein S6 kinase, 90kDa, polypeptide 3	6197	TRUE	TRUE	TRUE	4.4858958974375	highest overall mean; lexical probe_id if exact mean tie
204632_at	RPS6KA4	ribosomal protein S6 kinase, 90kDa, polypeptide 4	8986	TRUE	TRUE	TRUE	2.7206692935625	highest overall mean; lexical probe_id if exact mean tie
204633_s_at	RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	9252	TRUE	TRUE	TRUE	3.419602749	highest overall mean; lexical probe_id if exact mean tie
220738_s_at	RPS6KA6	ribosomal protein S6 kinase, 90kDa, polypeptide 6	27330	TRUE	TRUE	TRUE	2.6501914184375	highest overall mean; lexical probe_id if exact mean tie
204171_at	RPS6KB1	ribosomal protein S6 kinase, 70kDa, polypeptide 1	6198	TRUE	TRUE	TRUE	3.202857201375	highest overall mean; lexical probe_id if exact mean tie
203777_s_at	RPS6KB2	ribosomal protein S6 kinase, 70kDa, polypeptide 2	6199	TRUE	TRUE	TRUE	2.8073049626875	highest overall mean; lexical probe_id if exact mean tie
218909_at	RPS6KC1	ribosomal protein S6 kinase, 52kDa, polypeptide 1	26750	TRUE	TRUE	TRUE	2.7675627945625	highest overall mean; lexical probe_id if exact mean tie
213941_x_at	RPS7	ribosomal protein S7	6201	TRUE	TRUE	TRUE	10.549744389375	highest overall mean; lexical probe_id if exact mean tie
214089_at	RPS8	ribosomal protein S8	6202	TRUE	TRUE	TRUE	2.166028199	highest overall mean; lexical probe_id if exact mean tie
217747_s_at	RPS9	ribosomal protein S9	6203	TRUE	TRUE	TRUE	9.8761895701875	highest overall mean; lexical probe_id if exact mean tie
221940_at	RPUSD2	RNA pseudouridylate synthase domain containing 2	27079	TRUE	TRUE	TRUE	3.032371966375	highest overall mean; lexical probe_id if exact mean tie
213179_at	RQCD1	RCD1 required for cell differentiation1 homolog (S. pombe)	9125	TRUE	TRUE	TRUE	4.8934580990625	highest overall mean; lexical probe_id if exact mean tie
