source_name	identifier	gene_symbol
cell_adhesion	GO:0007155	NCK2
cell_adhesion	GO:0007155	NCKAP1L
cell_adhesion	GO:0007155	NDFIP1
cell_adhesion	GO:0007155	NDNF
cell_adhesion	GO:0007155	NEDD9
cell_adhesion	GO:0007155	NEO1
cell_adhesion	GO:0007155	NF1
cell_adhesion	GO:0007155	NF2
cell_adhesion	GO:0007155	NFASC
cell_adhesion	GO:0007155	NFAT5
cell_adhesion	GO:0007155	NID1
cell_adhesion	GO:0007155	NID2
cell_adhesion	GO:0007155	NINJ1
cell_adhesion	GO:0007155	NINJ2
cell_adhesion	GO:0007155	NLGN1
cell_adhesion	GO:0007155	NLGN3
cell_adhesion	GO:0007155	NLGN4X
cell_adhesion	GO:0007155	NLGN4Y
cell_adhesion	GO:0007155	NLRP3
cell_adhesion	GO:0007155	NOD2
cell_adhesion	GO:0007155	NOTCH1
cell_adhesion	GO:0007155	NOTCH4
cell_adhesion	GO:0007155	NPHP1
cell_adhesion	GO:0007155	NPHP4
cell_adhesion	GO:0007155	NPHS1
cell_adhesion	GO:0007155	NPTN
cell_adhesion	GO:0007155	NPY
cell_adhesion	GO:0007155	NR4A3
cell_adhesion	GO:0007155	NRCAM
cell_adhesion	GO:0007155	NRP1
cell_adhesion	GO:0007155	NRP2
cell_adhesion	GO:0007155	NRXN1
cell_adhesion	GO:0007155	NRXN2
cell_adhesion	GO:0007155	NRXN3
cell_adhesion	GO:0007155	NT5E
cell_adhesion	GO:0007155	NTN1
cell_adhesion	GO:0007155	NTNG1
cell_adhesion	GO:0007155	NUAK1
cell_adhesion	GO:0007155	OBSCN
cell_adhesion	GO:0007155	OBSL1
cell_adhesion	GO:0007155	OLFM4
cell_adhesion	GO:0007155	OLR1
cell_adhesion	GO:0007155	OMD
cell_adhesion	GO:0007155	ONECUT1
cell_adhesion	GO:0007155	ONECUT2
cell_adhesion	GO:0007155	OPCML
cell_adhesion	GO:0007155	P4HB
cell_adhesion	GO:0007155	PAK4
cell_adhesion	GO:0007155	PALLD
cell_adhesion	GO:0007155	PARD3
cell_adhesion	GO:0007155	PARVA
cell_adhesion	GO:0007155	PARVB
cell_adhesion	GO:0007155	PAWR
cell_adhesion	GO:0007155	PBRM1
cell_adhesion	GO:0007155	PBXIP1
cell_adhesion	GO:0007155	PCDH1
cell_adhesion	GO:0007155	PCDH11X
cell_adhesion	GO:0007155	PCDH12
cell_adhesion	GO:0007155	PCDH17
cell_adhesion	GO:0007155	PCDH7
cell_adhesion	GO:0007155	PCDH8
cell_adhesion	GO:0007155	PCDH9
cell_adhesion	GO:0007155	PCDHA10
cell_adhesion	GO:0007155	PCDHA2
cell_adhesion	GO:0007155	PCDHA5
cell_adhesion	GO:0007155	PCDHA9
cell_adhesion	GO:0007155	PCDHB1
cell_adhesion	GO:0007155	PCDHB11
cell_adhesion	GO:0007155	PCDHB12
cell_adhesion	GO:0007155	PCDHB13
cell_adhesion	GO:0007155	PCDHB3
cell_adhesion	GO:0007155	PCDHB6
cell_adhesion	GO:0007155	PCDHB8
cell_adhesion	GO:0007155	PCDHGA1
cell_adhesion	GO:0007155	PCDHGA10
cell_adhesion	GO:0007155	PCDHGA3
cell_adhesion	GO:0007155	PCDHGA8
cell_adhesion	GO:0007155	PCDHGA9
cell_adhesion	GO:0007155	PCDHGB5
cell_adhesion	GO:0007155	PCDHGB6
cell_adhesion	GO:0007155	PCDHGC3
cell_adhesion	GO:0007155	PCK1
cell_adhesion	GO:0007155	PDCD1LG2
cell_adhesion	GO:0007155	PDE3B
cell_adhesion	GO:0007155	PDE5A
cell_adhesion	GO:0007155	PDGFB
cell_adhesion	GO:0007155	PDGFRA
cell_adhesion	GO:0007155	PDLIM1
cell_adhesion	GO:0007155	PDLIM5
cell_adhesion	GO:0007155	PDPN
cell_adhesion	GO:0007155	PDZD2
cell_adhesion	GO:0007155	PEAK1
cell_adhesion	GO:0007155	PECAM1
cell_adhesion	GO:0007155	PELI1
cell_adhesion	GO:0007155	PERP
cell_adhesion	GO:0007155	PGM5
cell_adhesion	GO:0007155	PHF10
cell_adhesion	GO:0007155	PIEZO1
cell_adhesion	GO:0007155	PIK3CA
cell_adhesion	GO:0007155	PIK3CB
cell_adhesion	GO:0007155	PIK3CG
cell_adhesion	GO:0007155	PIK3R1
cell_adhesion	GO:0007155	PIK3R2
cell_adhesion	GO:0007155	PIP5K1A
cell_adhesion	GO:0007155	PIP5K1C
cell_adhesion	GO:0007155	PKN2
cell_adhesion	GO:0007155	PKP1
cell_adhesion	GO:0007155	PKP2
cell_adhesion	GO:0007155	PKP3
cell_adhesion	GO:0007155	PKP4
cell_adhesion	GO:0007155	PLA2G2D
cell_adhesion	GO:0007155	PLA2G2F
cell_adhesion	GO:0007155	PLAU
cell_adhesion	GO:0007155	PLAUR
cell_adhesion	GO:0007155	PLEK
cell_adhesion	GO:0007155	PLEKHA2
cell_adhesion	GO:0007155	PLG
cell_adhesion	GO:0007155	PLXNA1
cell_adhesion	GO:0007155	PLXNA2
cell_adhesion	GO:0007155	PLXNA3
cell_adhesion	GO:0007155	PLXNB1
cell_adhesion	GO:0007155	PLXNB2
cell_adhesion	GO:0007155	PLXNB3
cell_adhesion	GO:0007155	PLXNC1
cell_adhesion	GO:0007155	PLXND1
cell_adhesion	GO:0007155	PML
cell_adhesion	GO:0007155	PNN
cell_adhesion	GO:0007155	PNP
cell_adhesion	GO:0007155	PODXL
cell_adhesion	GO:0007155	PODXL2
cell_adhesion	GO:0007155	POLDIP2
cell_adhesion	GO:0007155	POSTN
cell_adhesion	GO:0007155	PPARA
cell_adhesion	GO:0007155	PPARD
cell_adhesion	GO:0007155	PPFIA1
cell_adhesion	GO:0007155	PPFIA2
cell_adhesion	GO:0007155	PPFIBP1
cell_adhesion	GO:0007155	PPIA
cell_adhesion	GO:0007155	PPM1F
cell_adhesion	GO:0007155	PPP1CA
cell_adhesion	GO:0007155	PPP1CB
cell_adhesion	GO:0007155	PPP1R12A
cell_adhesion	GO:0007155	PPP2CA
cell_adhesion	GO:0007155	PPP2R1A
cell_adhesion	GO:0007155	PPP3CA
cell_adhesion	GO:0007155	PRDX2
cell_adhesion	GO:0007155	PRKAR1A
cell_adhesion	GO:0007155	PRKCA
cell_adhesion	GO:0007155	PRKCD
cell_adhesion	GO:0007155	PRKCE
cell_adhesion	GO:0007155	PRKCQ
cell_adhesion	GO:0007155	PRKCZ
cell_adhesion	GO:0007155	PRKD2
cell_adhesion	GO:0007155	PRKG1
cell_adhesion	GO:0007155	PRKX
cell_adhesion	GO:0007155	PRLR
cell_adhesion	GO:0007155	PRNP
cell_adhesion	GO:0007155	PRPH2
cell_adhesion	GO:0007155	PRSS2
cell_adhesion	GO:0007155	PSEN1
cell_adhesion	GO:0007155	PSG11
cell_adhesion	GO:0007155	PSG2
cell_adhesion	GO:0007155	PSG5
cell_adhesion	GO:0007155	PSTPIP1
cell_adhesion	GO:0007155	PTAFR
cell_adhesion	GO:0007155	PTEN
cell_adhesion	GO:0007155	PTK2
cell_adhesion	GO:0007155	PTK2B
cell_adhesion	GO:0007155	PTK7
cell_adhesion	GO:0007155	PTPN11
cell_adhesion	GO:0007155	PTPN2
cell_adhesion	GO:0007155	PTPN22
cell_adhesion	GO:0007155	PTPN6
cell_adhesion	GO:0007155	PTPRA
cell_adhesion	GO:0007155	PTPRC
cell_adhesion	GO:0007155	PTPRD
cell_adhesion	GO:0007155	PTPRF
cell_adhesion	GO:0007155	PTPRJ
cell_adhesion	GO:0007155	PTPRK
cell_adhesion	GO:0007155	PTPRM
cell_adhesion	GO:0007155	PTPRO
cell_adhesion	GO:0007155	PTPRS
cell_adhesion	GO:0007155	PTPRT
cell_adhesion	GO:0007155	PTPRU
cell_adhesion	GO:0007155	PVR
cell_adhesion	GO:0007155	PXDN
cell_adhesion	GO:0007155	PXN
cell_adhesion	GO:0007155	PYCARD
cell_adhesion	GO:0007155	RAB1A
cell_adhesion	GO:0007155	RAC1
cell_adhesion	GO:0007155	RAC2
cell_adhesion	GO:0007155	RAC3
cell_adhesion	GO:0007155	RAG1
cell_adhesion	GO:0007155	RAG2
cell_adhesion	GO:0007155	RAP2B
cell_adhesion	GO:0007155	RARA
cell_adhesion	GO:0007155	RASA1
cell_adhesion	GO:0007155	RASGRP1
cell_adhesion	GO:0007155	RC3H1
cell_adhesion	GO:0007155	RC3H2
cell_adhesion	GO:0007155	RDX
cell_adhesion	GO:0007155	REG3A
cell_adhesion	GO:0007155	RELA
cell_adhesion	GO:0007155	RELN
cell_adhesion	GO:0007155	RET
cell_adhesion	GO:0007155	RGCC
cell_adhesion	GO:0007155	RHOA
cell_adhesion	GO:0007155	RHOB
cell_adhesion	GO:0007155	RHOD
cell_adhesion	GO:0007155	RHOH
cell_adhesion	GO:0007155	RIN2
cell_adhesion	GO:0007155	RIPK2
cell_adhesion	GO:0007155	RND1
cell_adhesion	GO:0007155	RND3
cell_adhesion	GO:0007155	ROBO1
cell_adhesion	GO:0007155	ROBO3
cell_adhesion	GO:0007155	ROBO4
cell_adhesion	GO:0007155	ROCK1
cell_adhesion	GO:0007155	ROCK2
cell_adhesion	GO:0007155	ROM1
cell_adhesion	GO:0007155	ROPN1B
cell_adhesion	GO:0007155	RPS3
cell_adhesion	GO:0007155	RRAS
cell_adhesion	GO:0007155	RREB1
cell_adhesion	GO:0007155	RS1
cell_adhesion	GO:0007155	RSU1
cell_adhesion	GO:0007155	RUNX3
cell_adhesion	GO:0007155	S100A10
cell_adhesion	GO:0007155	S100A11
cell_adhesion	GO:0007155	S100A8
cell_adhesion	GO:0007155	S100A9
cell_adhesion	GO:0007155	S1PR1
cell_adhesion	GO:0007155	SART1
cell_adhesion	GO:0007155	SASH3
cell_adhesion	GO:0007155	SCARF1
cell_adhesion	GO:0007155	SCGB1A1
cell_adhesion	GO:0007155	SCN1B
cell_adhesion	GO:0007155	SCRIB
cell_adhesion	GO:0007155	SDC4
cell_adhesion	GO:0007155	SDK2
cell_adhesion	GO:0007155	SELE
cell_adhesion	GO:0007155	SELL
cell_adhesion	GO:0007155	SELP
cell_adhesion	GO:0007155	SELPLG
cell_adhesion	GO:0007155	SEMA3E
cell_adhesion	GO:0007155	SEMA4D
cell_adhesion	GO:0007155	SEMA5A
cell_adhesion	GO:0007155	SEMA6A
cell_adhesion	GO:0007155	SERPINB8
cell_adhesion	GO:0007155	SERPINE1
cell_adhesion	GO:0007155	SERPINE2
cell_adhesion	GO:0007155	SERPINF2
cell_adhesion	GO:0007155	SERPINI1
cell_adhesion	GO:0007155	SERPINI2
cell_adhesion	GO:0007155	SFRP1
cell_adhesion	GO:0007155	SFTPD
cell_adhesion	GO:0007155	SGCE
cell_adhesion	GO:0007155	SH2B3
cell_adhesion	GO:0007155	SHB
cell_adhesion	GO:0007155	SHC1
cell_adhesion	GO:0007155	SHH
cell_adhesion	GO:0007155	SIGLEC1
cell_adhesion	GO:0007155	SIGLEC5
cell_adhesion	GO:0007155	SIGLEC6
cell_adhesion	GO:0007155	SIGLEC7
cell_adhesion	GO:0007155	SIGLEC8
cell_adhesion	GO:0007155	SIGLEC9
cell_adhesion	GO:0007155	SIPA1
cell_adhesion	GO:0007155	SIRPA
cell_adhesion	GO:0007155	SIRPB1
cell_adhesion	GO:0007155	SIRPG
cell_adhesion	GO:0007155	SKAP1
cell_adhesion	GO:0007155	SLAMF1
cell_adhesion	GO:0007155	SLAMF7
cell_adhesion	GO:0007155	SLC39A8
cell_adhesion	GO:0007155	SLC7A1
cell_adhesion	GO:0007155	SLC7A11
cell_adhesion	GO:0007155	SLC9A1
cell_adhesion	GO:0007155	SLITRK3
cell_adhesion	GO:0007155	SLK
cell_adhesion	GO:0007155	SLURP1
cell_adhesion	GO:0007155	SMAD3
cell_adhesion	GO:0007155	SMAD6
cell_adhesion	GO:0007155	SMAD7
cell_adhesion	GO:0007155	SMARCA2
cell_adhesion	GO:0007155	SMARCA4
cell_adhesion	GO:0007155	SMARCB1
cell_adhesion	GO:0007155	SMARCC1
cell_adhesion	GO:0007155	SMARCC2
cell_adhesion	GO:0007155	SMARCD1
cell_adhesion	GO:0007155	SMARCD2
cell_adhesion	GO:0007155	SMARCD3
cell_adhesion	GO:0007155	SMARCE1
cell_adhesion	GO:0007155	SNAI2
cell_adhesion	GO:0007155	SNED1
cell_adhesion	GO:0007155	SOCS1
cell_adhesion	GO:0007155	SOCS5
cell_adhesion	GO:0007155	SOCS6
cell_adhesion	GO:0007155	SORBS1
cell_adhesion	GO:0007155	SORBS3
cell_adhesion	GO:0007155	SOX12
cell_adhesion	GO:0007155	SOX13
cell_adhesion	GO:0007155	SOX2
cell_adhesion	GO:0007155	SOX4
cell_adhesion	GO:0007155	SOX9
cell_adhesion	GO:0007155	SPAM1
cell_adhesion	GO:0007155	SPARCL1
cell_adhesion	GO:0007155	SPECC1L
cell_adhesion	GO:0007155	SPI1
cell_adhesion	GO:0007155	SPINK5
cell_adhesion	GO:0007155	SPINT2
cell_adhesion	GO:0007155	SPN
cell_adhesion	GO:0007155	SPOCK1
cell_adhesion	GO:0007155	SPOCK2
cell_adhesion	GO:0007155	SPON1
cell_adhesion	GO:0007155	SPP1
cell_adhesion	GO:0007155	SPRY4
cell_adhesion	GO:0007155	SPTA1
cell_adhesion	GO:0007155	SRC
cell_adhesion	GO:0007155	SRF
cell_adhesion	GO:0007155	SRPX
cell_adhesion	GO:0007155	SRPX2
cell_adhesion	GO:0007155	SSPN
cell_adhesion	GO:0007155	SSX2IP
cell_adhesion	GO:0007155	ST3GAL4
cell_adhesion	GO:0007155	ST6GAL1
cell_adhesion	GO:0007155	STAB1
cell_adhesion	GO:0007155	STAB2
cell_adhesion	GO:0007155	STAT5B
cell_adhesion	GO:0007155	STK10
cell_adhesion	GO:0007155	STK4
cell_adhesion	GO:0007155	STON1
cell_adhesion	GO:0007155	STX3
cell_adhesion	GO:0007155	STX4
cell_adhesion	GO:0007155	STXBP1
cell_adhesion	GO:0007155	STXBP3
cell_adhesion	GO:0007155	STXBP6
cell_adhesion	GO:0007155	SUSD5
cell_adhesion	GO:0007155	SVEP1
cell_adhesion	GO:0007155	SWAP70
cell_adhesion	GO:0007155	SYK
cell_adhesion	GO:0007155	SYMPK
cell_adhesion	GO:0007155	TACSTD2
cell_adhesion	GO:0007155	TAOK2
cell_adhesion	GO:0007155	TBCD
cell_adhesion	GO:0007155	TBX21
cell_adhesion	GO:0007155	TECTA
cell_adhesion	GO:0007155	TEK
cell_adhesion	GO:0007155	TENM1
cell_adhesion	GO:0007155	TENM3
cell_adhesion	GO:0007155	TENM4
cell_adhesion	GO:0007155	TESC
cell_adhesion	GO:0007155	TESK1
cell_adhesion	GO:0007155	TESK2
cell_adhesion	GO:0007155	TESPA1
cell_adhesion	GO:0007155	TFE3
cell_adhesion	GO:0007155	TFRC
cell_adhesion	GO:0007155	TGFB1
cell_adhesion	GO:0007155	TGFB1I1
cell_adhesion	GO:0007155	TGFB2
cell_adhesion	GO:0007155	TGFBI
cell_adhesion	GO:0007155	TGFBR2
cell_adhesion	GO:0007155	TGM2
cell_adhesion	GO:0007155	THBS1
cell_adhesion	GO:0007155	THBS2
cell_adhesion	GO:0007155	THBS3
cell_adhesion	GO:0007155	THBS4
cell_adhesion	GO:0007155	THEMIS2
cell_adhesion	GO:0007155	THY1
cell_adhesion	GO:0007155	TIAM1
cell_adhesion	GO:0007155	TIMM10B
cell_adhesion	GO:0007155	TJP1
cell_adhesion	GO:0007155	TJP2
cell_adhesion	GO:0007155	TJP3
cell_adhesion	GO:0007155	TLN1
cell_adhesion	GO:0007155	TLN2
cell_adhesion	GO:0007155	TM9SF4
cell_adhesion	GO:0007155	TMEM47
cell_adhesion	GO:0007155	TMEM8B
cell_adhesion	GO:0007155	TMOD3
cell_adhesion	GO:0007155	TNC
cell_adhesion	GO:0007155	TNF
cell_adhesion	GO:0007155	TNFAIP6
cell_adhesion	GO:0007155	TNFRSF12A
cell_adhesion	GO:0007155	TNFRSF14
cell_adhesion	GO:0007155	TNFRSF21
cell_adhesion	GO:0007155	TNFSF11
cell_adhesion	GO:0007155	TNFSF14
cell_adhesion	GO:0007155	TNFSF18
cell_adhesion	GO:0007155	TNFSF4
cell_adhesion	GO:0007155	TNFSF9
cell_adhesion	GO:0007155	TNIP1
cell_adhesion	GO:0007155	TNN
cell_adhesion	GO:0007155	TNR
cell_adhesion	GO:0007155	TNXB
cell_adhesion	GO:0007155	TOR1A
cell_adhesion	GO:0007155	TPBG
cell_adhesion	GO:0007155	TPM1
cell_adhesion	GO:0007155	TRAF6
cell_adhesion	GO:0007155	TRIM29
cell_adhesion	GO:0007155	TRIOBP
cell_adhesion	GO:0007155	TRIP6
cell_adhesion	GO:0007155	TRO
cell_adhesion	GO:0007155	TROAP
cell_adhesion	GO:0007155	TRPV4
cell_adhesion	GO:0007155	TSC1
cell_adhesion	GO:0007155	TSPAN32
cell_adhesion	GO:0007155	TTYH1
cell_adhesion	GO:0007155	TWSG1
cell_adhesion	GO:0007155	TYK2
cell_adhesion	GO:0007155	TYRO3
cell_adhesion	GO:0007155	UMOD
cell_adhesion	GO:0007155	USH2A
cell_adhesion	GO:0007155	UTRN
cell_adhesion	GO:0007155	VAMP3
cell_adhesion	GO:0007155	VAV1
cell_adhesion	GO:0007155	VAV3
cell_adhesion	GO:0007155	VCAM1
cell_adhesion	GO:0007155	VCAN
cell_adhesion	GO:0007155	VCL
cell_adhesion	GO:0007155	VEGFA
cell_adhesion	GO:0007155	VEZT
cell_adhesion	GO:0007155	VNN1
cell_adhesion	GO:0007155	VPS33B
cell_adhesion	GO:0007155	VSIG4
cell_adhesion	GO:0007155	VTCN1
cell_adhesion	GO:0007155	VWF
cell_adhesion	GO:0007155	WNK1
cell_adhesion	GO:0007155	WNT1
cell_adhesion	GO:0007155	WNT10B
cell_adhesion	GO:0007155	WNT4
cell_adhesion	GO:0007155	WNT5A
cell_adhesion	GO:0007155	WNT7B
cell_adhesion	GO:0007155	XBP1
cell_adhesion	GO:0007155	XCL1
cell_adhesion	GO:0007155	YES1
cell_adhesion	GO:0007155	YTHDF2
cell_adhesion	GO:0007155	ZAP70
cell_adhesion	GO:0007155	ZBTB1
cell_adhesion	GO:0007155	ZBTB16
cell_adhesion	GO:0007155	ZBTB7B
cell_adhesion	GO:0007155	ZFHX3
cell_adhesion	GO:0007155	ZFP36L1
cell_adhesion	GO:0007155	ZMIZ1
cell_adhesion	GO:0007155	ZYX
collagen	collagen	COL10A1
collagen	collagen	COL11A1
collagen	collagen	COL11A2
collagen	collagen	COL12A1
collagen	collagen	COL13A1
collagen	collagen	COL14A1
collagen	collagen	COL15A1
collagen	collagen	COL16A1
collagen	collagen	COL17A1
collagen	collagen	COL18A1
collagen	collagen	COL19A1
collagen	collagen	COL1A1
collagen	collagen	COL1A2
collagen	collagen	COL20A1
collagen	collagen	COL21A1
collagen	collagen	COL22A1
collagen	collagen	COL23A1
collagen	collagen	COL24A1
collagen	collagen	COL25A1
collagen	collagen	COL26A1
collagen	collagen	COL27A1
collagen	collagen	COL28A1
collagen	collagen	COL2A1
collagen	collagen	COL3A1
collagen	collagen	COL4A1
collagen	collagen	COL4A2
collagen	collagen	COL4A3
collagen	collagen	COL4A4
collagen	collagen	COL4A5
collagen	collagen	COL4A6
collagen	collagen	COL5A1
collagen	collagen	COL5A2
collagen	collagen	COL5A3
collagen	collagen	COL6A1
collagen	collagen	COL6A2
collagen	collagen	COL6A3
collagen	collagen	COL6A4P1
collagen	collagen	COL6A4P2
collagen	collagen	COL6A5
collagen	collagen	COL6A6
collagen	collagen	COL7A1
collagen	collagen	COL8A1
collagen	collagen	COL8A2
collagen	collagen	COL9A1
collagen	collagen	COL9A2
collagen	collagen	COL9A3
integrin	integrin	ITGA1
integrin	integrin	ITGA10
integrin	integrin	ITGA11
integrin	integrin	ITGA2
integrin	integrin	ITGA2B
integrin	integrin	ITGA3
integrin	integrin	ITGA4
integrin	integrin	ITGA5
integrin	integrin	ITGA6
integrin	integrin	ITGA7
integrin	integrin	ITGA8
integrin	integrin	ITGA9
integrin	integrin	ITGAD
integrin	integrin	ITGAE
integrin	integrin	ITGAL
integrin	integrin	ITGAM
integrin	integrin	ITGAV
integrin	integrin	ITGAX
integrin	integrin	ITGB1
integrin	integrin	ITGB2
integrin	integrin	ITGB3
integrin	integrin	ITGB4
integrin	integrin	ITGB5
integrin	integrin	ITGB6
integrin	integrin	ITGB7
integrin	integrin	ITGB8
integrin	integrin	ITGBL1
laminin	laminin	LAMA1
laminin	laminin	LAMA2
laminin	laminin	LAMA3
laminin	laminin	LAMA4
laminin	laminin	LAMA5
laminin	laminin	LAMB1
laminin	laminin	LAMB2
laminin	laminin	LAMB3
laminin	laminin	LAMB4
laminin	laminin	LAMC1
laminin	laminin	LAMC2
laminin	laminin	LAMC3
MMP	MMP	MMP1
MMP	MMP	MMP10
MMP	MMP	MMP11
MMP	MMP	MMP12
MMP	MMP	MMP13
MMP	MMP	MMP14
MMP	MMP	MMP15
MMP	MMP	MMP16
MMP	MMP	MMP17
MMP	MMP	MMP19
MMP	MMP	MMP2
MMP	MMP	MMP20
MMP	MMP	MMP21
MMP	MMP	MMP23A
MMP	MMP	MMP23B
MMP	MMP	MMP24
MMP	MMP	MMP25
MMP	MMP	MMP26
MMP	MMP	MMP27
MMP	MMP	MMP28
MMP	MMP	MMP3
MMP	MMP	MMP7
MMP	MMP	MMP8
MMP	MMP	MMP9
matricellular	matricellular	CCN1
matricellular	matricellular	CCN2
matricellular	matricellular	CCN3
matricellular	matricellular	CCN4
matricellular	matricellular	CCN5
matricellular	matricellular	CCN6
matricellular	matricellular	COMP
matricellular	matricellular	POSTN
matricellular	matricellular	SPARC
matricellular	matricellular	SPARCL1
matricellular	matricellular	SPP1
matricellular	matricellular	THBS1
matricellular	matricellular	THBS2
matricellular	matricellular	THBS3
matricellular	matricellular	THBS4
matricellular	matricellular	TNC
matricellular	matricellular	TNN
matricellular	matricellular	TNR
matricellular	matricellular	TNXB
