score_source	centroid_source	scaling	distance	sample_id	tissue	projected_state	method_id
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF068	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF070	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF072	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF074	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF076	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF079	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF083	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF086	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF088	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF090	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF094	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF096	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF100	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF102	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF105	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF107	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	manhattan	AF108	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__manhattan
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF001	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF003	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF005	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF007	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF009	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF011	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF013	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF015	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF017	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF019	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF021	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF023	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF025	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF027	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF029	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF031	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF033	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF035	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF037	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF039	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF041	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF043	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF045	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF047	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF049	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF051	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF053	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF055	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF057	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF059	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF061	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF063	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF065	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF067	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF069	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF071	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF073	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF075	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF077	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF078	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF080	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF082	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF084	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF085	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF087	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF089	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF091	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF092	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF097	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF098	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF099	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF101	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF103	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF104	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF106	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF002	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF004	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF006	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF008	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF010	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF012	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF014	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF016	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF018	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF020	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF022	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF024	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF026	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF028	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF030	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF032	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF034	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF036	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF040	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF042	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF044	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF046	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF048	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF050	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF052	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF054	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF056	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF058	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF060	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF062	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF064	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF066	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF068	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF070	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF072	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF074	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF076	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF079	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF083	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF086	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF088	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF090	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF094	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF096	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF100	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF102	tracheal	E3	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF105	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF107	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	cohort_z	correlation	AF108	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__cohort_z__correlation
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF001	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF003	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF005	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF007	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF009	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF011	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF013	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF015	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF017	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF019	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF021	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF023	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF025	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF027	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF029	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF031	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF033	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF035	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF037	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF039	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF041	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF043	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF045	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF047	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF049	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF051	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF053	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF055	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF057	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF059	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF061	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF063	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF065	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF067	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF069	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF071	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF073	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF075	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF077	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF078	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF080	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF082	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF084	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF085	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF087	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF089	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF091	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF092	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF097	nasal	E3	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF098	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF099	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF101	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF103	nasal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF104	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF106	nasal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF002	tracheal	E2	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
historical_rawcount_existing_repair	historical_rawcount	tissue_specific_z	euclidean	AF004	tracheal	E1	historical_rawcount_existing_repair__historical_rawcount__tissue_specific_z__euclidean
