sample_id,tissue,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
AF086,tracheal,-52.82534804099499,-8.809415405178678,6.5494606982068735,-3.6269683261367245,-15.226771968257063,11.90232286460087,10.171745475930088,11.465621850029166,16.50439860020512,-7.749182906409862
AF088,tracheal,19.47024420317364,-6.779654842118965,10.588365214266247,3.937073318446056,11.825904410595237,-0.11803408590165887,7.6568558043055575,0.6151113168517429,2.1010351219133843,3.1169898210241644
AF090,tracheal,14.453270741642061,4.0184617639639875,-9.906116607088695,3.1631176509084655,2.9480239713607617,-4.585173665495769,-13.110108175039997,6.039168617711776,-3.577931026985639,4.860125601432135
AF094,tracheal,7.300527242534814,-28.11041721766983,2.9075404752876954,3.510588445402383,-0.6059431643798002,0.22270856354269972,-5.829474920900683,3.067774772225488,-0.8875443473938265,1.1962804707636556
AF096,tracheal,-31.330334705016853,22.037674419745862,-9.942502379810982,11.688300984152907,6.767640823731958,-1.5902692659254594,-5.236403691145253,1.7319919013439669,-6.54532783033478,-1.9899151323267688
AF100,tracheal,40.91329010411722,-9.116573781456047,0.6335555393671859,19.03244613261931,-7.2527689380121005,5.845028274263097,-6.071043154208722,-2.564303118390209,5.666270566225747,-8.204967513693726
AF102,tracheal,4.205727833141448,1.4525764849865843,5.690958243422794,-6.374654718249825,5.267299213020154,-4.35963339460891,0.6537564339981328,5.629069168061747,7.953483514351208,-8.272262661565989
AF105,tracheal,15.420444043035861,-6.298145983767045,4.3226381238906715,11.341840053525958,16.754509886906266,-5.742316797013625,0.20102051399114143,2.4618955861218814,3.7007121780238537,-8.84769906615897
AF107,tracheal,21.25722448163441,-3.393316726511122,8.154392815445672,-0.823308788600121,0.32272908368261244,-0.2676584750772284,-12.240400295046832,2.9353440738103473,0.6827743616269513,-0.1359016797454686
AF108,tracheal,-4.602197314652794,-22.077411824798475,-0.004747896926332418,-6.731674199375939,2.6124944943940704,2.236064095519605,-5.69218278737279,1.742970054770901,-5.043317599188225,0.8221077580154331
